rep	case	h2	env	ts	Qx	P-Chi	P-EN	Ax	P-Ax	type
L17	C1	same-0.3	env-0.0	p-0.70	8.59877362359612	0.00336389450363652	0.002	0.283189101790172	3.37771023674097e-38	nc-Tm
L17	C1	same-0.3	env-0.0	p-0.70	15.4563104144223	8.44345529544773e-05	0	0.368975152103663	1.5445714038102e-65	c-ID
L17	C1	same-0.3	env-0.0	p-0.70	15.4563104144223	8.44345529544773e-05	0	0.368975152103663	1.5445714038102e-65	c.p-ID
L17	C1	same-0.3	env-0.0	p-0.70	15.6865200325162	7.47550487643815e-05	0	0.371119842372478	2.44562271576423e-66	nc-ID
L18	C1	same-0.3	env-0.0	p-0.70	22.0276304259032	2.68753607984993e-06	0	0.416936383412479	6.02171357142957e-85	c
L18	C1	same-0.3	env-0.0	p-0.70	22.0276304259032	2.68753607984993e-06	0	0.416936383412479	6.02171357142957e-85	c.p
L18	C1	same-0.3	env-0.0	p-0.70	100.104675718039	1.44551863546102e-23	0	0.698459276367742	1.25582508349009e-292	nc
L18	C1	same-0.3	env-0.0	p-0.70	6.31144410759486	0.0119961090062812	0.003	0.240332538580468	1.13449514731558e-27	c-Tm
L18	C1	same-0.3	env-0.0	p-0.70	6.31144410759486	0.0119961090062812	0.005	0.240332538580468	1.13449514731558e-27	c.p-Tm
L18	C1	same-0.3	env-0.0	p-0.70	4.33931530305545	0.0372418973639853	0.02	0.201729591831264	8.25412703024725e-20	nc-Tm
L18	C1	same-0.3	env-0.0	p-0.70	7.15016053229595	0.00749572772128423	0.001	0.255126348187877	4.37579159241832e-31	c-ID
L18	C1	same-0.3	env-0.0	p-0.70	7.15016053229595	0.00749572772128423	0.002	0.255126348187877	4.37579159241832e-31	c.p-ID
L18	C1	same-0.3	env-0.0	p-0.70	5.74787241166904	0.0165086386982298	0.003	0.230197180692665	1.83468189146317e-25	nc-ID
L19	C1	same-0.3	env-0.0	p-0.70	21.9650665546689	2.77658556751364e-06	0	0.395323809446058	8.41677974221741e-76	c
L19	C1	same-0.3	env-0.0	p-0.70	21.9650665546689	2.77658556751364e-06	0	0.395323809446058	8.41677974221741e-76	c.p
L19	C1	same-0.3	env-0.0	p-0.70	90.0896372729547	2.27610742318657e-21	0	0.668060772379076	8.98836933067659e-259	nc
L19	C1	same-0.3	env-0.0	p-0.70	8.22572273901479	0.00413007541294998	0.008	0.255782724248769	3.0500398161496e-31	c-Tm
L19	C1	same-0.3	env-0.0	p-0.70	8.22572273901479	0.00413007541294998	0.008	0.255782724248769	3.0500398161496e-31	c.p-Tm
L19	C1	same-0.3	env-0.0	p-0.70	5.96911689114586	0.0145585700236339	0.021	0.220198545146101	2.19149933096415e-23	nc-Tm
L19	C1	same-0.3	env-0.0	p-0.70	8.83299949555248	0.00295831749215094	0.002	0.264830316123185	1.89331923803016e-33	c-ID
L19	C1	same-0.3	env-0.0	p-0.70	8.83299949555248	0.00295831749215094	0.003	0.264830316123185	1.89331923803016e-33	c.p-ID
L19	C1	same-0.3	env-0.0	p-0.70	9.5006758505826	0.0020539622842657	0.002	0.277831653727313	8.95832019931451e-37	nc-ID
L20	C1	same-0.3	env-0.0	p-0.70	24.7027809804791	6.68875896211518e-07	0	0.446326212369175	1.65107698599065e-98	c
L20	C1	same-0.3	env-0.0	p-0.70	24.7027809804791	6.68875896211518e-07	0	0.446326212369175	1.65107698599065e-98	c.p
L20	C1	same-0.3	env-0.0	p-0.70	96.2571902295259	1.00888104203179e-22	0	0.703311485163763	1.97439158498245e-298	nc
L20	C1	same-0.3	env-0.0	p-0.70	10.4384931287153	0.00123415916536864	0	0.306503440104819	9.13685587159581e-45	c-Tm
L20	C1	same-0.3	env-0.0	p-0.70	10.4384931287153	0.00123415916536864	0	0.306503440104819	9.13685587159581e-45	c.p-Tm
L20	C1	same-0.3	env-0.0	p-0.70	7.20815439468593	0.00725730839092103	0.003	0.258820350201017	5.66200822202317e-32	nc-Tm
L20	C1	same-0.3	env-0.0	p-0.70	11.043588580843	0.000889944297808081	0	0.3140502258476	5.03506239969955e-47	c-ID
L20	C1	same-0.3	env-0.0	p-0.70	11.043588580843	0.000889944297808081	0	0.3140502258476	5.03506239969955e-47	c.p-ID
L20	C1	same-0.3	env-0.0	p-0.70	9.46431474355327	0.002095076839449	0.003	0.293779985128427	4.17778474370548e-41	nc-ID
L21	C1	same-0.3	env-0.0	p-0.70	8.95701362495934	0.00276406355957728	0.001	0.280284900277577	2.01487505909129e-37	c
L21	C1	same-0.3	env-0.0	p-0.70	8.95701362495934	0.00276406355957728	0	0.280284900277577	2.01487505909129e-37	c.p
L21	C1	same-0.3	env-0.0	p-0.70	19.5491476141421	9.80444729813299e-06	0	0.398573035348702	3.9184657766494e-77	nc
L21	C1	same-0.3	env-0.0	p-0.70	5.33196948223881	0.0209377123584643	0.007	0.220313844433343	2.07662865178554e-23	c-Tm
L21	C1	same-0.3	env-0.0	p-0.70	5.33196948223881	0.0209377123584643	0.006	0.220313844433343	2.07662865178554e-23	c.p-Tm
L21	C1	same-0.3	env-0.0	p-0.70	1.22188273069237	0.268991481601087	0.186	0.106707115751657	1.72900592583069e-06	nc-Tm
L21	C1	same-0.3	env-0.0	p-0.70	6.00163663271359	0.0142926138118292	0.005	0.233067782272221	4.45238938789466e-26	c-ID
L21	C1	same-0.3	env-0.0	p-0.70	6.00163663271359	0.0142926138118292	0.004	0.233067782272221	4.45238938789466e-26	c.p-ID
L21	C1	same-0.3	env-0.0	p-0.70	2.81706398363102	0.093266862692008	0.048	0.16161782976192	3.5657141299671e-13	nc-ID
L22	C1	same-0.3	env-0.0	p-0.70	30.595640011494	3.17807120237894e-08	0	0.478117131733798	9.24556115322016e-115	c
L22	C1	same-0.3	env-0.0	p-0.70	30.595640011494	3.17807120237894e-08	0	0.478117131733798	9.24556115322016e-115	c.p
L22	C1	same-0.3	env-0.0	p-0.70	56.1444619731066	6.73370026602658e-14	0	0.587131997219979	1.2310901471423e-185	nc
L22	C1	same-0.3	env-0.0	p-0.70	19.7127717230209	8.99978758608579e-06	0	0.399787915845934	1.23376418270377e-77	c-Tm
L22	C1	same-0.3	env-0.0	p-0.70	19.7127717230209	8.99978758608579e-06	0	0.399787915845934	1.23376418270377e-77	c.p-Tm
L22	C1	same-0.3	env-0.0	p-0.70	12.5633379857848	0.000393388450924618	0	0.327541488212569	3.14352694502323e-51	nc-Tm
L22	C1	same-0.3	env-0.0	p-0.70	20.7148622387598	5.33006933523179e-06	0	0.40817161791302	3.7169749973817e-81	c-ID
L22	C1	same-0.3	env-0.0	p-0.70	20.7148622387598	5.33006933523179e-06	0	0.40817161791302	3.7169749973817e-81	c.p-ID
L22	C1	same-0.3	env-0.0	p-0.70	15.444253242768	8.49749363387497e-05	0	0.360276370297844	2.36284607938876e-62	nc-ID
L23	C1	same-0.3	env-0.0	p-0.70	12.290781971735	0.000455200973122956	0	0.32297683951981	8.79393152751564e-50	c
L23	C1	same-0.3	env-0.0	p-0.70	12.290781971735	0.000455200973122956	0.001	0.32297683951981	8.79393152751564e-50	c.p
L23	C1	same-0.3	env-0.0	p-0.70	6.06053419562318	0.0138235863359753	0.015	0.233549561516637	3.50398944528581e-26	nc
L23	C1	same-0.3	env-0.0	p-0.70	9.86573888152855	0.00168385038911953	0.001	0.292480845771896	9.64616308939912e-41	c-Tm
L23	C1	same-0.3	env-0.0	p-0.70	9.86573888152855	0.00168385038911953	0	0.292480845771896	9.64616308939912e-41	c.p-Tm
L23	C1	same-0.3	env-0.0	p-0.70	2.96192551507127	0.0852463684008072	0.08	0.167229033789634	5.18808042679231e-14	nc-Tm
L23	C1	same-0.3	env-0.0	p-0.70	11.8332459105562	0.000581824816529088	0	0.317540427112766	4.31432301685143e-48	c-ID
L23	C1	same-0.3	env-0.0	p-0.70	11.8332459105562	0.000581824816529088	0	0.317540427112766	4.31432301685143e-48	c.p-ID
L23	C1	same-0.3	env-0.0	p-0.70	4.98753651813537	0.0255305304299561	0.027	0.213321102680371	5.14743935656705e-22	nc-ID
L24	C1	same-0.3	env-0.0	p-0.70	12.9920304767986	0.000312819560049934	0	0.330384941311695	3.83303594085868e-52	c
L24	C1	same-0.3	env-0.0	p-0.70	12.9920304767986	0.000312819560049934	0	0.330384941311695	3.83303594085868e-52	c.p
L24	C1	same-0.3	env-0.0	p-0.70	41.5881109827841	1.12676406704566e-10	0	0.525999769166347	1.00861319212662e-142	nc
L24	C1	same-0.3	env-0.0	p-0.70	6.86867869155387	0.00877194849485833	0	0.245929069986821	6.16708727071767e-29	c-Tm
L24	C1	same-0.3	env-0.0	p-0.70	6.86867869155387	0.00877194849485833	0.003	0.245929069986821	6.16708727071767e-29	c.p-Tm
L24	C1	same-0.3	env-0.0	p-0.70	5.62932964252967	0.0176623846540577	0.007	0.227485855391198	6.86681332432915e-25	nc-Tm
L24	C1	same-0.3	env-0.0	p-0.70	6.73642882695716	0.00944635389958962	0.003	0.243706238918097	1.97820003946974e-28	c-ID
L24	C1	same-0.3	env-0.0	p-0.70	6.73642882695716	0.00944635389958962	0.003	0.243706238918097	1.97820003946974e-28	c.p-ID
L24	C1	same-0.3	env-0.0	p-0.70	4.22553826762772	0.0398199871432541	0.017	0.198553877801126	3.14725648222841e-19	nc-ID
L25	C1	same-0.3	env-0.0	p-0.70	37.7500594029752	8.04142699778353e-10	0	0.503679237043478	3.92217115287012e-129	c
L25	C1	same-0.3	env-0.0	p-0.70	37.7500594029752	8.04142699778353e-10	0	0.503679237043478	3.92217115287012e-129	c.p
L25	C1	same-0.3	env-0.0	p-0.70	121.510353096265	2.95455498094074e-28	0	0.71382602356248	1.6693088958908e-308	nc
L25	C1	same-0.3	env-0.0	p-0.70	20.4215705097914	6.21255933199777e-06	0	0.39458213265445	1.68698871765607e-75	c-Tm
L25	C1	same-0.3	env-0.0	p-0.70	20.4215705097914	6.21255933199777e-06	0	0.39458213265445	1.68698871765607e-75	c.p-Tm
L25	C1	same-0.3	env-0.0	p-0.70	16.8451851060639	4.05560886366069e-05	0	0.361446161841962	8.93109608248428e-63	nc-Tm
L25	C1	same-0.3	env-0.0	p-0.70	20.947024155943	4.72160708818122e-06	0	0.398346919468577	4.85619749837619e-77	c-ID
L25	C1	same-0.3	env-0.0	p-0.70	20.947024155943	4.72160708818122e-06	0	0.398346919468577	4.85619749837619e-77	c.p-ID
L25	C1	same-0.3	env-0.0	p-0.70	14.9137990907814	0.00011253680329752	0	0.34357046013787	1.64846326744332e-56	nc-ID
L26	C1	same-0.3	env-0.0	p-0.70	10.4945865709516	0.0011972480061033	0	0.299255247369923	1.17069947692573e-42	c
L26	C1	same-0.3	env-0.0	p-0.70	10.4945865709516	0.0011972480061033	0	0.299255247369923	1.17069947692573e-42	c.p
L26	C1	same-0.3	env-0.0	p-0.70	3.44838906991196	0.0633134498628703	0.037	0.175459390190024	2.71697195872903e-15	nc
L26	C1	same-0.3	env-0.0	p-0.70	9.71686201352218	0.00182584998407278	0	0.288940497694474	9.22789037736197e-40	c-Tm
L26	C1	same-0.3	env-0.0	p-0.70	9.71686201352218	0.00182584998407278	0	0.288940497694474	9.22789037736197e-40	c.p-Tm
L26	C1	same-0.3	env-0.0	p-0.70	2.2088007752858	0.137225308119112	0.101	0.141310850453418	2.18787297814408e-10	nc-Tm
L26	C1	same-0.3	env-0.0	p-0.70	11.6874102906787	0.000629244190642793	0.001	0.314149540853839	4.6971849859787e-47	c-ID
L26	C1	same-0.3	env-0.0	p-0.70	11.6874102906787	0.000629244190642793	0	0.314149540853839	4.6971849859787e-47	c.p-ID
L26	C1	same-0.3	env-0.0	p-0.70	6.62274603498975	0.0100684477338916	0.003	0.240139077466941	1.25298251709915e-27	nc-ID
L27	C1	same-0.3	env-0.0	p-0.70	35.4018490529051	2.68232119411325e-09	0	0.478809379599194	3.91360858517995e-115	c
L27	C1	same-0.3	env-0.0	p-0.70	35.4018490529051	2.68232119411325e-09	0	0.478809379599194	3.91360858517995e-115	c.p
L27	C1	same-0.3	env-0.0	p-0.70	135.402882379545	2.69533981169864e-31	0	0.728549408208717	0	nc
L27	C1	same-0.3	env-0.0	p-0.70	19.4401306463131	1.03802837689779e-05	0	0.374127365290907	1.8017024633071e-67	c-Tm
L27	C1	same-0.3	env-0.0	p-0.70	19.4401306463131	1.03802837689779e-05	0	0.374127365290907	1.8017024633071e-67	c.p-Tm
L27	C1	same-0.3	env-0.0	p-0.70	13.2813306452784	0.000268062169076471	0	0.31625902971225	1.06744897032589e-47	nc-Tm
L27	C1	same-0.3	env-0.0	p-0.70	22.150503212435	2.52089883521033e-06	0	0.395883512684172	4.97457753589726e-76	c-ID
L27	C1	same-0.3	env-0.0	p-0.70	22.150503212435	2.52089883521033e-06	0	0.395883512684172	4.97457753589726e-76	c.p-ID
L27	C1	same-0.3	env-0.0	p-0.70	21.5749974402727	3.40258707596973e-06	0	0.389180023617323	2.53115619062319e-73	nc-ID
L28	C1	same-0.3	env-0.0	p-0.70	1.17061869123601	0.279274152593651	0.298	0.101376514924128	5.55730396454631e-06	c
L28	C1	same-0.3	env-0.0	p-0.70	1.17061869123601	0.279274152593651	0.338	0.101376514924128	5.55730396454631e-06	c.p
L28	C1	same-0.3	env-0.0	p-0.70	4.12009419363874	0.0423767188308243	0.066	-0.18994494061279	1.05853417554658e-17	nc
L28	C1	same-0.3	env-0.0	p-0.70	2.59854608301445	0.106961799130673	0.124	0.15010607412329	1.50921875421789e-11	c-Tm
L28	C1	same-0.3	env-0.0	p-0.70	2.59854608301445	0.106961799130673	0.122	0.15010607412329	1.50921875421789e-11	c.p-Tm
L28	C1	same-0.3	env-0.0	p-0.70	0.428640579654103	0.512656750051898	0.529	0.0624470508451509	0.00521091367278563	nc-Tm
L28	C1	same-0.3	env-0.0	p-0.70	2.82341206737405	0.0928987309165236	0.117	0.156317144421471	2.07128194325428e-12	c-ID
L28	C1	same-0.3	env-0.0	p-0.70	2.82341206737405	0.0928987309165236	0.132	0.156317144421471	2.07128194325428e-12	c.p-ID
L28	C1	same-0.3	env-0.0	p-0.70	0.899022237934618	0.343044020426981	0.364	0.0896820961928777	5.91207806344616e-05	nc-ID
L29	C1	same-0.3	env-0.0	p-0.70	15.6708450990537	7.53771765439373e-05	0	0.34638899423998	1.80245745557142e-57	c
L29	C1	same-0.3	env-0.0	p-0.70	15.6708450990537	7.53771765439373e-05	0	0.34638899423998	1.80245745557142e-57	c.p
L29	C1	same-0.3	env-0.0	p-0.70	70.5613476615584	4.46173741922838e-17	0	0.621887936602199	2.04770717037843e-214	nc
L29	C1	same-0.3	env-0.0	p-0.70	3.32630326807136	0.0681799577504007	0.07	0.168343699462671	3.50936874504422e-14	c-Tm
L29	C1	same-0.3	env-0.0	p-0.70	3.32630326807136	0.0681799577504007	0.071	0.168343699462671	3.50936874504422e-14	c.p-Tm
L29	C1	same-0.3	env-0.0	p-0.70	1.19063204636482	0.275202102122235	0.29	0.103848522306875	3.25665131672816e-06	nc-Tm
L29	C1	same-0.3	env-0.0	p-0.70	3.74776911722226	0.0528780417409095	0.067	0.178473068966942	8.89558277568232e-16	c-ID
L29	C1	same-0.3	env-0.0	p-0.70	3.74776911722226	0.0528780417409095	0.053	0.178473068966942	8.89558277568232e-16	c.p-ID
L29	C1	same-0.3	env-0.0	p-0.70	2.70506605827392	0.100029938574622	0.104	0.154788432332007	3.40253871652876e-12	nc-ID
L30	C1	same-0.3	env-0.0	p-0.70	12.4143141263545	0.000426055463985718	0	0.327057778179908	4.48653493319988e-51	c
L30	C1	same-0.3	env-0.0	p-0.70	12.4143141263545	0.000426055463985718	0	0.327057778179908	4.48653493319988e-51	c.p
L30	C1	same-0.3	env-0.0	p-0.70	61.5422508073707	4.33343788946108e-15	0	0.609053076474863	2.27011120904898e-203	nc
L30	C1	same-0.3	env-0.0	p-0.70	4.64895161681692	0.0310725192021961	0.022	0.208177526471859	5.08515753842877e-21	c-Tm
L30	C1	same-0.3	env-0.0	p-0.70	4.64895161681692	0.0310725192021961	0.023	0.208177526471859	5.08515753842877e-21	c.p-Tm
L30	C1	same-0.3	env-0.0	p-0.70	2.33859658071701	0.126203207384792	0.123	0.148209125865867	2.72366738939984e-11	nc-Tm
L30	C1	same-0.3	env-0.0	p-0.70	5.32055473417165	0.0210753010944998	0.013	0.221909963848807	9.82440798255179e-24	c-ID
L30	C1	same-0.3	env-0.0	p-0.70	5.32055473417165	0.0210753010944998	0.011	0.221909963848807	9.82440798255179e-24	c.p-ID
L30	C1	same-0.3	env-0.0	p-0.70	4.20069588483266	0.0404073945139497	0.029	0.197874250747248	4.17886043671831e-19	nc-ID
L31	C1	same-0.3	env-0.0	p-0.70	1.22129798935873	0.269106071435597	0.331	0.107870262540626	1.33009770636437e-06	c
L31	C1	same-0.3	env-0.0	p-0.70	1.22129798935873	0.269106071435597	0.329	0.107870262540626	1.33009770636437e-06	c.p
L31	C1	same-0.3	env-0.0	p-0.70	0.868125423992998	0.351474793753808	0.399	0.091021935680658	4.57099654492487e-05	nc
L31	C1	same-0.3	env-0.0	p-0.70	1.18097190452744	0.277158223916263	0.358	0.106100042423699	1.9805425259738e-06	c-Tm
L31	C1	same-0.3	env-0.0	p-0.70	1.18097190452744	0.277158223916263	0.342	0.106100042423699	1.9805425259738e-06	c.p-Tm
L31	C1	same-0.3	env-0.0	p-0.70	0.821693395008498	0.364685521746894	0.419	0.0884301859081807	7.4948039077798e-05	nc-Tm
L31	C1	same-0.3	env-0.0	p-0.70	1.20239190764152	0.272844136618443	0.342	0.10705351027465	1.59953978608664e-06	c-ID
L31	C1	same-0.3	env-0.0	p-0.70	1.20239190764152	0.272844136618443	0.337	0.10705351027465	1.59953978608664e-06	c.p-ID
L31	C1	same-0.3	env-0.0	p-0.70	0.855771034528626	0.354924849909427	0.4	0.0903789065640757	5.17396404160099e-05	nc-ID
L32	C1	same-0.3	env-0.0	p-0.70	12.3987751396426	0.000429615559852787	0	0.319721104720745	9.13946001811233e-49	c
L32	C1	same-0.3	env-0.0	p-0.70	12.3987751396426	0.000429615559852787	0.003	0.319721104720745	9.13946001811233e-49	c.p
L32	C1	same-0.3	env-0.0	p-0.70	44.3385746456701	2.76219398932954e-11	0	0.532722801724128	5.10163924436478e-147	nc
L32	C1	same-0.3	env-0.0	p-0.70	5.12570606220244	0.023573978101156	0.037	0.212489636930029	7.48431514025599e-22	c-Tm
L32	C1	same-0.3	env-0.0	p-0.70	5.12570606220244	0.023573978101156	0.047	0.212489636930029	7.48431514025599e-22	c.p-Tm
L32	C1	same-0.3	env-0.0	p-0.70	4.52220928967097	0.0334576004158408	0.054	0.19996920527972	1.73815159415512e-19	nc-Tm
L32	C1	same-0.3	env-0.0	p-0.70	5.58097044729122	0.0181566589280373	0.024	0.221439258248572	1.22583129025984e-23	c-ID
L32	C1	same-0.3	env-0.0	p-0.70	5.58097044729122	0.0181566589280373	0.022	0.221439258248572	1.22583129025984e-23	c.p-ID
L32	C1	same-0.3	env-0.0	p-0.70	5.66098450106904	0.0173463834694545	0.025	0.223236920410425	5.2496751252829e-24	nc-ID
L33	C1	same-0.3	env-0.0	p-0.70	13.8365711387385	0.000199416772908976	0	0.334549134766803	1.68862565788302e-53	c
L33	C1	same-0.3	env-0.0	p-0.70	13.8365711387385	0.000199416772908976	0	0.334549134766803	1.68862565788302e-53	c.p
L33	C1	same-0.3	env-0.0	p-0.70	11.3984376080005	0.000735059010200545	0	0.307942973114356	3.42791487703602e-45	nc
L33	C1	same-0.3	env-0.0	p-0.70	13.2946328653139	0.000266166960381556	0	0.32859367805337	1.44671556777192e-51	c-Tm
L33	C1	same-0.3	env-0.0	p-0.70	13.2946328653139	0.000266166960381556	0	0.32859367805337	1.44671556777192e-51	c.p-Tm
L33	C1	same-0.3	env-0.0	p-0.70	9.14056690808727	0.00250003628169559	0	0.278365785113309	6.48196515811539e-37	nc-Tm
L33	C1	same-0.3	env-0.0	p-0.70	14.4144923595398	0.000146669216137722	0	0.340692156339225	1.54341019327518e-55	c-ID
L33	C1	same-0.3	env-0.0	p-0.70	14.4144923595398	0.000146669216137722	0	0.340692156339225	1.54341019327518e-55	c.p-ID
L33	C1	same-0.3	env-0.0	p-0.70	13.7987764668065	0.000203468693579538	0.001	0.335059290381155	1.14804310959581e-53	nc-ID
L34	C1	same-0.3	env-0.0	p-0.70	19.8092308020244	8.5568439405426e-06	0	0.391409644763626	3.23637782260237e-74	c
L34	C1	same-0.3	env-0.0	p-0.70	19.8092308020244	8.5568439405426e-06	0	0.391409644763626	3.23637782260237e-74	c.p
L34	C1	same-0.3	env-0.0	p-0.70	41.0608215531336	1.47564863252045e-10	0	0.524311561901872	1.16780636267426e-141	nc
L34	C1	same-0.3	env-0.0	p-0.70	12.3258230572414	0.000446734916441751	0	0.318790645011929	1.77495914572454e-48	c-Tm
L34	C1	same-0.3	env-0.0	p-0.70	12.3258230572414	0.000446734916441751	0	0.318790645011929	1.77495914572454e-48	c.p-Tm
L34	C1	same-0.3	env-0.0	p-0.70	9.31718575700722	0.00227014403203006	0.002	0.280633586774902	1.62784862984777e-37	nc-Tm
L34	C1	same-0.3	env-0.0	p-0.70	12.9702018468224	0.000316487899310041	0	0.326188664171666	8.48779575801669e-51	c-ID
L34	C1	same-0.3	env-0.0	p-0.70	12.9702018468224	0.000316487899310041	0	0.326188664171666	8.48779575801669e-51	c.p-ID
L34	C1	same-0.3	env-0.0	p-0.70	11.6505919679094	0.000641821077222046	0	0.310446002831739	6.15194733254461e-46	nc-ID
L35	C1	same-0.3	env-0.0	p-0.70	25.1644144607088	5.26446872823274e-07	0	0.425216163019681	1.24136853406241e-88	c
L35	C1	same-0.3	env-0.0	p-0.70	25.1644144607088	5.26446872823274e-07	0	0.425216163019681	1.24136853406241e-88	c.p
L35	C1	same-0.3	env-0.0	p-0.70	66.6771579231691	3.19819621325883e-16	0	0.608294730781915	9.83632219448485e-203	nc
L35	C1	same-0.3	env-0.0	p-0.70	10.0890690010915	0.00149151443199431	0	0.283140702799311	3.48036176018022e-38	c-Tm
L35	C1	same-0.3	env-0.0	p-0.70	10.0890690010915	0.00149151443199431	0	0.283140702799311	3.48036176018022e-38	c.p-Tm
L35	C1	same-0.3	env-0.0	p-0.70	8.8488725235702	0.00293269995913682	0.005	0.266642724775368	6.67781001788765e-34	nc-Tm
L35	C1	same-0.3	env-0.0	p-0.70	10.1063150460007	0.00147762117059815	0	0.283470448369296	2.83785203204214e-38	c-ID
L35	C1	same-0.3	env-0.0	p-0.70	10.1063150460007	0.00147762117059815	0	0.283470448369296	2.83785203204214e-38	c.p-ID
L35	C1	same-0.3	env-0.0	p-0.70	8.9488340267568	0.00277646743130245	0.001	0.266826844125481	6.00426089235884e-34	nc-ID
L36	C1	same-0.3	env-0.0	p-0.70	27.7681398503432	1.36759842172661e-07	0	0.459092154196627	7.90088612332312e-105	c
L36	C1	same-0.3	env-0.0	p-0.70	27.7681398503432	1.36759842172661e-07	0	0.459092154196627	7.90088612332312e-105	c.p
L36	C1	same-0.3	env-0.0	p-0.70	58.6215667063426	1.91110085806495e-14	0	0.604171775446109	2.66024877228098e-199	nc
L36	C1	same-0.3	env-0.0	p-0.70	15.979947495681	6.4016977827738e-05	0	0.362181463170625	4.8351067190621e-63	c-Tm
L36	C1	same-0.3	env-0.0	p-0.70	15.979947495681	6.4016977827738e-05	0.001	0.362181463170625	4.8351067190621e-63	c.p-Tm
L36	C1	same-0.3	env-0.0	p-0.70	13.3800719031353	0.000254311979387491	0	0.336959933578369	2.70917909831893e-54	nc-Tm
L36	C1	same-0.3	env-0.0	p-0.70	16.6865581106551	4.40923141534372e-05	0	0.369312995155108	1.15644463998917e-65	c-ID
L36	C1	same-0.3	env-0.0	p-0.70	16.6865581106551	4.40923141534372e-05	0	0.369312995155108	1.15644463998917e-65	c.p-ID
L36	C1	same-0.3	env-0.0	p-0.70	18.0292976442693	2.17531297425852e-05	0	0.385138196411116	1.01177268234767e-71	nc-ID
L37	C1	same-0.3	env-0.0	p-0.70	18.6746332204951	1.55031317254274e-05	0	0.398677996655757	3.54680914405247e-77	c
L37	C1	same-0.3	env-0.0	p-0.70	18.6746332204951	1.55031317254274e-05	0	0.398677996655757	3.54680914405247e-77	c.p
L37	C1	same-0.3	env-0.0	p-0.70	110.393277664273	8.03571204639417e-26	0	0.72999477146612	0	nc
L37	C1	same-0.3	env-0.0	p-0.70	4.25824725429399	0.0390602035124544	0.034	0.203486990016073	3.89763575663964e-20	c-Tm
L37	C1	same-0.3	env-0.0	p-0.70	4.25824725429399	0.0390602035124544	0.034	0.203486990016073	3.89763575663964e-20	c.p-Tm
L37	C1	same-0.3	env-0.0	p-0.70	2.47420987413737	0.115727586441073	0.125	0.157015121511346	1.64855775577584e-12	nc-Tm
L37	C1	same-0.3	env-0.0	p-0.70	4.78789891990834	0.0286603667912319	0.024	0.215349157572474	2.05220582805812e-22	c-ID
L37	C1	same-0.3	env-0.0	p-0.70	4.78789891990834	0.0286603667912319	0.026	0.215349157572474	2.05220582805812e-22	c.p-ID
L37	C1	same-0.3	env-0.0	p-0.70	4.86208657670186	0.0274531147392652	0.023	0.218273641568904	5.35986217424503e-23	nc-ID
L38	C1	same-0.3	env-0.0	p-0.70	14.246227023545	0.000160382009526227	0	0.337590496137971	1.67419135553844e-54	c
L38	C1	same-0.3	env-0.0	p-0.70	14.246227023545	0.000160382009526227	0	0.337590496137971	1.67419135553844e-54	c.p
L38	C1	same-0.3	env-0.0	p-0.70	63.3945205846367	1.69187983973796e-15	0	0.607975061172748	1.82282168765652e-202	nc
L38	C1	same-0.3	env-0.0	p-0.70	5.96935208162302	0.0145566283882389	0.002	0.225406481418798	1.86781187927467e-24	c-Tm
L38	C1	same-0.3	env-0.0	p-0.70	5.96935208162302	0.0145566283882389	0.012	0.225406481418798	1.86781187927467e-24	c.p-Tm
L38	C1	same-0.3	env-0.0	p-0.70	4.18544264538564	0.0407725639725221	0.03	0.19096086851841	7.05077791894825e-18	nc-Tm
L38	C1	same-0.3	env-0.0	p-0.70	5.95304441194272	0.0146918914287708	0.007	0.225093708217687	2.16932756580546e-24	c-ID
L38	C1	same-0.3	env-0.0	p-0.70	5.95304441194272	0.0146918914287708	0.01	0.225093708217687	2.16932756580546e-24	c.p-ID
L38	C1	same-0.3	env-0.0	p-0.70	3.47920571762448	0.0621445615329084	0.044	0.173879584758205	4.84028526769318e-15	nc-ID
L39	C1	same-0.3	env-0.0	p-0.70	25.9120043435145	3.57340032590888e-07	0	0.443739774667036	2.92240384505913e-97	c
L39	C1	same-0.3	env-0.0	p-0.70	25.9120043435145	3.57340032590888e-07	0	0.443739774667036	2.92240384505913e-97	c.p
L39	C1	same-0.3	env-0.0	p-0.70	42.7918126483097	6.08864554583261e-11	0	0.542151743333924	3.28679339520235e-153	nc
L39	C1	same-0.3	env-0.0	p-0.70	17.3839059938023	3.05401030876956e-05	0	0.375094259856856	7.74403711066427e-68	c-Tm
L39	C1	same-0.3	env-0.0	p-0.70	17.3839059938023	3.05401030876956e-05	0	0.375094259856856	7.74403711066427e-68	c.p-Tm
L39	C1	same-0.3	env-0.0	p-0.70	16.2694980622296	5.49412823722668e-05	0	0.370679858426285	3.57348013133819e-66	nc-Tm
L39	C1	same-0.3	env-0.0	p-0.70	18.1528746948052	2.03861456000183e-05	0	0.382138472816448	1.51137893144492e-70	c-ID
L39	C1	same-0.3	env-0.0	p-0.70	18.1528746948052	2.03861456000183e-05	0	0.382138472816448	1.51137893144492e-70	c.p-ID
L39	C1	same-0.3	env-0.0	p-0.70	16.6963540559635	4.38652198917792e-05	0	0.373376307640293	3.4647901251295e-67	nc-ID
L40	C1	same-0.3	env-0.0	p-0.70	41.8072385654836	1.00729811257534e-10	0	0.528247246387618	3.78746995394989e-144	c
