rep	case	h2	pheno	envs	test	Qx	P.Chi	P.EN	P.Chi_Lat	P.EN_Lat	P.Chi_Long	P.EN_Long	type
A10	C1	h2-0	PS	env-0.5	LAT	3.2048451552702	0.370683920944906	0.336	0.370683920944906	0.326	0.0734204583112707	0.046	nc
A10	C1	h2-0	PS	env-0.5	LAT	0.816261370475321	0.326374370040583	0.341	0.326374370040583	0.321	0.366275525728582	0.361	c-Tm
A10	C1	h2-0	PS	env-0.5	LAT	0.816261370475321	0.326374370040583	0.316	0.326374370040583	0.33	0.366275525728582	0.334	c.p-Tm
A10	C1	h2-0	PS	env-0.5	LAT	4.72824774629118	0.685881646380152	0.651	0.685881646380152	0.677	0.0296710987378641	0.011	nc-Tm
A10	C1	h2-0	PS	env-0.5	LAT	0.811025969138782	0.299339789154755	0.288	0.299339789154755	0.293	0.367817096378163	0.368	c-ID
A10	C1	h2-0	PS	env-0.5	LAT	0.811025969138782	0.299339789154755	0.274	0.299339789154755	0.267	0.367817096378163	0.348	c.p-ID
A10	C1	h2-0	PS	env-0.5	LAT	4.74920901483483	0.672911152764663	0.622	0.672911152764663	0.655	0.0293117649806664	0.018	nc-ID
A11	C1	h2-0	PS	env-0.5	LAT	0.355086184422709	0.845297409647435	0.848	0.845297409647435	0.808	0.551247989655495	0.524	c
A11	C1	h2-0	PS	env-0.5	LAT	0.355086184422709	0.845297409647435	0.83	0.845297409647435	0.849	0.551247989655495	0.504	c.p
A11	C1	h2-0	PS	env-0.5	LAT	3.01596811369547	0.01384694896921	0.02	0.01384694896921	0.019	0.0824482110535572	0.111	nc
A11	C1	h2-0	PS	env-0.5	LAT	0.541605034819017	0.483519656947528	0.461	0.483519656947528	0.457	0.461768308172081	0.409	c-Tm
A11	C1	h2-0	PS	env-0.5	LAT	0.541605034819017	0.483519656947528	0.442	0.483519656947528	0.467	0.461768308172081	0.443	c.p-Tm
A11	C1	h2-0	PS	env-0.5	LAT	1.94214457805964	0.682315274979742	0.725	0.682315274979742	0.693	0.16343586825724	0.201	nc-Tm
A11	C1	h2-0	PS	env-0.5	LAT	0.493861997685127	0.604321333006141	0.541	0.604321333006141	0.577	0.482209595019924	0.472	c-ID
A11	C1	h2-0	PS	env-0.5	LAT	0.493861997685127	0.604321333006141	0.585	0.604321333006141	0.592	0.482209595019924	0.428	c.p-ID
A11	C1	h2-0	PS	env-0.5	LAT	2.86592091647251	0.151545077639737	0.184	0.151545077639737	0.175	0.0904739125842821	0.107	nc-ID
A12	C1	h2-0	PS	env-0.5	LAT	0.0177226258001341	0.518757512157794	0.52	0.518757512157794	0.493	0.894093454146492	0.889	c
A12	C1	h2-0	PS	env-0.5	LAT	0.0177226258001341	0.518757512157794	0.449	0.518757512157794	0.467	0.894093454146492	0.888	c.p
A12	C1	h2-0	PS	env-0.5	LAT	4.55055535814652	0.506569172335964	0.472	0.506569172335964	0.453	0.0329080710125692	0.014	nc
A12	C1	h2-0	PS	env-0.5	LAT	0.0224693956353936	0.811931937437696	0.787	0.811931937437696	0.814	0.880845128524938	0.863	c-Tm
A12	C1	h2-0	PS	env-0.5	LAT	0.0224693956353936	0.811931937437696	0.825	0.811931937437696	0.817	0.880845128524938	0.88	c.p-Tm
A12	C1	h2-0	PS	env-0.5	LAT	4.35253873645048	0.949907594700146	0.934	0.949907594700146	0.935	0.0369538205519036	0.016	nc-Tm
A12	C1	h2-0	PS	env-0.5	LAT	0.0216809566535333	0.793133044910651	0.781	0.793133044910651	0.792	0.882939000258538	0.883	c-ID
A12	C1	h2-0	PS	env-0.5	LAT	0.0216809566535333	0.793133044910651	0.772	0.793133044910651	0.764	0.882939000258538	0.872	c.p-ID
A12	C1	h2-0	PS	env-0.5	LAT	4.35387513481501	0.955540085769109	0.95	0.955540085769109	0.944	0.0369248368080587	0.012	nc-ID
A13	C1	h2-0	PS	env-0.5	LAT	0.776845764249199	0.466468464817514	0.418	0.466468464817514	0.467	0.378107556475917	0.395	c
A13	C1	h2-0	PS	env-0.5	LAT	0.776845764249199	0.466468464817514	0.466	0.466468464817514	0.444	0.378107556475917	0.372	c.p
A13	C1	h2-0	PS	env-0.5	LAT	2.06096172106884	0.794030752929917	0.761	0.794030752929917	0.74	0.151114770674276	0.128	nc
A13	C1	h2-0	PS	env-0.5	LAT	0.753539580377379	0.673551063060151	0.663	0.673551063060151	0.648	0.385357887362729	0.376	c-Tm
A13	C1	h2-0	PS	env-0.5	LAT	0.753539580377379	0.673551063060151	0.671	0.673551063060151	0.666	0.385357887362729	0.364	c.p-Tm
A13	C1	h2-0	PS	env-0.5	LAT	2.81874467675593	0.767822821570755	0.742	0.767822821570755	0.769	0.0931692434922304	0.074	nc-Tm
A13	C1	h2-0	PS	env-0.5	LAT	0.743603003567127	0.776902794931227	0.785	0.776902794931227	0.765	0.388509146491063	0.36	c-ID
A13	C1	h2-0	PS	env-0.5	LAT	0.743603003567127	0.776902794931227	0.792	0.776902794931227	0.772	0.388509146491063	0.384	c.p-ID
A13	C1	h2-0	PS	env-0.5	LAT	3.52909527455408	0.397472873559188	0.384	0.397472873559188	0.373	0.0603006836156212	0.049	nc-ID
A14	C1	h2-0	PS	env-0.5	LAT	0.021034802764999	0.135309635532329	0.111	0.135309635532329	0.111	0.884684186406122	0.873	c
A14	C1	h2-0	PS	env-0.5	LAT	0.021034802764999	0.135309635532329	0.109	0.135309635532329	0.119	0.884684186406122	0.873	c.p
A14	C1	h2-0	PS	env-0.5	LAT	10.1840810918714	0.669356581596711	0.672	0.669356581596711	0.663	0.00141658298756782	0	nc
A14	C1	h2-0	PS	env-0.5	LAT	0.0224659904225133	0.114686675337663	0.076	0.114686675337663	0.105	0.880854090346557	0.86	c-Tm
A14	C1	h2-0	PS	env-0.5	LAT	0.0224659904225133	0.114686675337663	0.069	0.114686675337663	0.09	0.880854090346557	0.889	c.p-Tm
A14	C1	h2-0	PS	env-0.5	LAT	9.11263560294844	0.833037205660864	0.836	0.833037205660864	0.824	0.00253849855104761	0	nc-Tm
A14	C1	h2-0	PS	env-0.5	LAT	0.0304298305519391	0.0641212763721399	0.042	0.0641212763721399	0.047	0.861518516327711	0.86	c-ID
A14	C1	h2-0	PS	env-0.5	LAT	0.0304298305519391	0.0641212763721399	0.051	0.0641212763721399	0.045	0.861518516327711	0.843	c.p-ID
A14	C1	h2-0	PS	env-0.5	LAT	8.48597784695053	0.479089714898006	0.474	0.479089714898006	0.476	0.00357894163056121	0.009	nc-ID
A15	C1	h2-0	PS	env-0.5	LAT	0.0996954680343405	0.286829498168843	0.268	0.286829498168843	0.262	0.752195390770846	0.747	c
A15	C1	h2-0	PS	env-0.5	LAT	0.0996954680343405	0.286829498168843	0.255	0.286829498168843	0.253	0.752195390770846	0.731	c.p
A15	C1	h2-0	PS	env-0.5	LAT	2.01403170385127	0.611395303691068	0.598	0.611395303691068	0.605	0.155850670155261	0.148	nc
A15	C1	h2-0	PS	env-0.5	LAT	0.111692471266833	0.217767614440312	0.207	0.217767614440312	0.186	0.738225447835695	0.727	c-Tm
A15	C1	h2-0	PS	env-0.5	LAT	0.111692471266833	0.217767614440312	0.171	0.217767614440312	0.224	0.738225447835695	0.748	c.p-Tm
A15	C1	h2-0	PS	env-0.5	LAT	1.85798009809212	0.810810498034314	0.83	0.810810498034314	0.806	0.172858107014576	0.174	nc-Tm
A15	C1	h2-0	PS	env-0.5	LAT	0.1281078231984	0.163002862637373	0.159	0.163002862637373	0.128	0.720402036420256	0.738	c-ID
A15	C1	h2-0	PS	env-0.5	LAT	0.1281078231984	0.163002862637373	0.161	0.163002862637373	0.143	0.720402036420256	0.722	c.p-ID
A15	C1	h2-0	PS	env-0.5	LAT	2.65150066391515	0.863230344337512	0.841	0.863230344337512	0.863	0.103452193604774	0.077	nc-ID
A16	C1	h2-0	PS	env-0.5	LAT	1.12323643172058	0.0390154974268561	0.042	0.0390154974268561	0.042	0.289222632301448	0.344	c
A16	C1	h2-0	PS	env-0.5	LAT	1.12323643172058	0.0390154974268561	0.042	0.0390154974268561	0.059	0.289222632301448	0.308	c.p
A16	C1	h2-0	PS	env-0.5	LAT	1.41238677297111	0.0197932953805896	0.013	0.0197932953805896	0.02	0.234660579138882	0.246	nc
A16	C1	h2-0	PS	env-0.5	LAT	1.12212369789465	0.125775443898994	0.138	0.125775443898994	0.164	0.289461626027941	0.331	c-Tm
A16	C1	h2-0	PS	env-0.5	LAT	1.12212369789465	0.125775443898994	0.127	0.125775443898994	0.157	0.289461626027941	0.327	c.p-Tm
A16	C1	h2-0	PS	env-0.5	LAT	2.02220554618881	0.313273825542462	0.31	0.313273825542462	0.287	0.15501384464662	0.169	nc-Tm
A16	C1	h2-0	PS	env-0.5	LAT	1.13319721342074	0.0878841769619095	0.108	0.0878841769619095	0.106	0.287094393608574	0.337	c-ID
A16	C1	h2-0	PS	env-0.5	LAT	1.13319721342074	0.0878841769619095	0.116	0.0878841769619095	0.114	0.287094393608574	0.319	c.p-ID
A16	C1	h2-0	PS	env-0.5	LAT	2.36356888719957	0.215772367613156	0.223	0.215772367613156	0.216	0.12419776407663	0.132	nc-ID
A17	C1	h2-0	PS	env-0.5	LAT	0.167099286655567	0.673502771350846	0.631	0.673502771350846	0.646	0.682702735887236	0.657	c
A17	C1	h2-0	PS	env-0.5	LAT	0.167099286655567	0.673502771350846	0.616	0.673502771350846	0.648	0.682702735887236	0.647	c.p
A17	C1	h2-0	PS	env-0.5	LAT	7.93325062910837	0.0727049350577539	0.058	0.0727049350577539	0.062	0.00485345268051023	0.004	nc
A17	C1	h2-0	PS	env-0.5	LAT	0.164363393637709	0.31041052494592	0.266	0.31041052494592	0.248	0.685170609381981	0.635	c-Tm
A17	C1	h2-0	PS	env-0.5	LAT	0.164363393637709	0.31041052494592	0.251	0.31041052494592	0.264	0.685170609381981	0.669	c.p-Tm
A17	C1	h2-0	PS	env-0.5	LAT	8.70441273774767	0.623025393977127	0.631	0.623025393977127	0.659	0.00317440665705174	0.002	nc-Tm
A17	C1	h2-0	PS	env-0.5	LAT	0.163756916392345	0.430661996750895	0.395	0.430661996750895	0.39	0.68572090748472	0.659	c-ID
A17	C1	h2-0	PS	env-0.5	LAT	0.163756916392345	0.430661996750895	0.373	0.430661996750895	0.39	0.68572090748472	0.665	c.p-ID
A17	C1	h2-0	PS	env-0.5	LAT	9.09205011491617	0.18730512780437	0.183	0.18730512780437	0.182	0.00256722939663066	0.001	nc-ID
A18	C1	h2-0	PS	env-0.5	LAT	0.550655116450159	0.923137759008762	0.926	0.923137759008762	0.913	0.458050137416668	0.386	c
A18	C1	h2-0	PS	env-0.5	LAT	0.550655116450159	0.923137759008762	0.922	0.923137759008762	0.917	0.458050137416668	0.405	c.p
A18	C1	h2-0	PS	env-0.5	LAT	1.4141830003296	0.142993869991583	0.121	0.142993869991583	0.137	0.234363230702771	0.23	nc
A18	C1	h2-0	PS	env-0.5	LAT	0.525953830480327	0.909246484954216	0.901	0.909246484954216	0.901	0.4683129383139	0.396	c-Tm
A18	C1	h2-0	PS	env-0.5	LAT	0.525953830480327	0.909246484954216	0.895	0.909246484954216	0.885	0.4683129383139	0.41	c.p-Tm
A18	C1	h2-0	PS	env-0.5	LAT	1.31723269964161	0.202648669296808	0.202	0.202648669296808	0.188	0.251089299071185	0.267	nc-Tm
A18	C1	h2-0	PS	env-0.5	LAT	0.453442260128845	0.641338049149995	0.586	0.641338049149995	0.592	0.500704796616798	0.455	c-ID
A18	C1	h2-0	PS	env-0.5	LAT	0.453442260128845	0.641338049149995	0.582	0.641338049149995	0.613	0.500704796616798	0.424	c.p-ID
A18	C1	h2-0	PS	env-0.5	LAT	1.89981826784306	0.710513085865395	0.726	0.710513085865395	0.726	0.168098662054012	0.157	nc-ID
A19	C1	h2-0	PS	env-0.5	LAT	0.0224341643817202	0.11838121527492	0.204	0.11838121527492	0.193	0.88093788355404	0.911	c
A19	C1	h2-0	PS	env-0.5	LAT	0.0224341643817202	0.11838121527492	0.218	0.11838121527492	0.2	0.88093788355404	0.916	c.p
A19	C1	h2-0	PS	env-0.5	LAT	0.289240196922738	0.0942193289957122	0.085	0.0942193289957122	0.084	0.590707841790188	0.557	nc
A19	C1	h2-0	PS	env-0.5	LAT	0.0202997496911076	0.266430944714299	0.349	0.266430944714299	0.375	0.886703095240005	0.899	c-Tm
A19	C1	h2-0	PS	env-0.5	LAT	0.0202997496911076	0.266430944714299	0.385	0.266430944714299	0.362	0.886703095240005	0.904	c.p-Tm
A19	C1	h2-0	PS	env-0.5	LAT	0.62715749681061	0.580998204975287	0.595	0.580998204975287	0.558	0.428399883705923	0.449	nc-Tm
A19	C1	h2-0	PS	env-0.5	LAT	0.0206306293998095	0.254806719380417	0.336	0.254806719380417	0.361	0.88578975634629	0.901	c-ID
A19	C1	h2-0	PS	env-0.5	LAT	0.0206306293998095	0.254806719380417	0.377	0.254806719380417	0.327	0.88578975634629	0.912	c.p-ID
A19	C1	h2-0	PS	env-0.5	LAT	0.626586026408534	0.576079931688866	0.581	0.576079931688866	0.561	0.428610354092382	0.422	nc-ID
A20	C1	h2-0	PS	env-0.5	LAT	0.0404577686626496	0.999911379491308	1	0.999911379491308	1	0.840588193896273	0.834	c
A20	C1	h2-0	PS	env-0.5	LAT	0.0404577686626496	0.999911379491308	1	0.999911379491308	1	0.840588193896273	0.865	c.p
A20	C1	h2-0	PS	env-0.5	LAT	0.537954318977576	0.105015479625899	0.155	0.105015479625899	0.146	0.463281761625234	0.52	nc
A20	C1	h2-0	PS	env-0.5	LAT	0.0396081667802184	0.64511382684038	0.668	0.64511382684038	0.663	0.842248659445544	0.84	c-Tm
A20	C1	h2-0	PS	env-0.5	LAT	0.0396081667802184	0.64511382684038	0.652	0.64511382684038	0.65	0.842248659445544	0.86	c.p-Tm
A20	C1	h2-0	PS	env-0.5	LAT	0.602095876902403	0.827918887472208	0.847	0.827918887472208	0.863	0.437779469614326	0.483	nc-Tm
A20	C1	h2-0	PS	env-0.5	LAT	0.0381074292598012	0.579884042683663	0.559	0.579884042683663	0.589	0.845227578007716	0.836	c-ID
A20	C1	h2-0	PS	env-0.5	LAT	0.0381074292598012	0.579884042683663	0.582	0.579884042683663	0.574	0.845227578007716	0.833	c.p-ID
A20	C1	h2-0	PS	env-0.5	LAT	0.523393711533056	0.655312757813803	0.683	0.655312757813803	0.688	0.469397600591965	0.53	nc-ID
A21	C1	h2-0	PS	env-0.5	LAT	3.16991822526841	0.273452777882067	0.253	0.273452777882067	0.275	0.0750062017170541	0.081	c
A21	C1	h2-0	PS	env-0.5	LAT	3.16991822526841	0.273452777882067	0.27	0.273452777882067	0.255	0.0750062017170541	0.079	c.p
A21	C1	h2-0	PS	env-0.5	LAT	3.31066908982594	0.0109544408793316	0.005	0.0109544408793316	0.006	0.0688314617313928	0.062	nc
A21	C1	h2-0	PS	env-0.5	LAT	2.81572003961628	0.838293386367063	0.832	0.838293386367063	0.854	0.0933450026104717	0.082	c-Tm
A21	C1	h2-0	PS	env-0.5	LAT	2.81572003961628	0.838293386367063	0.849	0.838293386367063	0.835	0.0933450026104717	0.078	c.p-Tm
A21	C1	h2-0	PS	env-0.5	LAT	3.27835911226596	0.835290917590499	0.814	0.835290917590499	0.829	0.0701990812314659	0.074	nc-Tm
A21	C1	h2-0	PS	env-0.5	LAT	2.92681714553955	0.576098822680707	0.582	0.576098822680707	0.561	0.0871190917239135	0.09	c-ID
A21	C1	h2-0	PS	env-0.5	LAT	2.92681714553955	0.576098822680707	0.591	0.576098822680707	0.565	0.0871190917239135	0.083	c.p-ID
A21	C1	h2-0	PS	env-0.5	LAT	2.90572917228725	0.563026191570751	0.543	0.563026191570751	0.555	0.088265328236187	0.074	nc-ID
A22	C1	h2-0	PS	env-0.5	LAT	0.634986754135053	0.968300077921252	0.962	0.968300077921252	0.969	0.425532018015131	0.404	c
A22	C1	h2-0	PS	env-0.5	LAT	0.634986754135053	0.968300077921252	0.959	0.968300077921252	0.969	0.425532018015131	0.398	c.p
A22	C1	h2-0	PS	env-0.5	LAT	6.01054540773038	0.0849966602872509	0.043	0.0849966602872509	0.055	0.0142206313796141	0.012	nc
A22	C1	h2-0	PS	env-0.5	LAT	0.659541434127397	0.788764093405106	0.77	0.788764093405106	0.767	0.4167218809511	0.398	c-Tm
A22	C1	h2-0	PS	env-0.5	LAT	0.659541434127397	0.788764093405106	0.794	0.788764093405106	0.758	0.4167218809511	0.384	c.p-Tm
A22	C1	h2-0	PS	env-0.5	LAT	8.18917183167141	0.477957428511328	0.424	0.477957428511328	0.456	0.00421411568113278	0	nc-Tm
A22	C1	h2-0	PS	env-0.5	LAT	0.683720051358	0.631660199047385	0.633	0.631660199047385	0.613	0.408308673624902	0.381	c-ID
A22	C1	h2-0	PS	env-0.5	LAT	0.683720051358	0.631660199047385	0.643	0.631660199047385	0.626	0.408308673624902	0.383	c.p-ID
A22	C1	h2-0	PS	env-0.5	LAT	8.95261483083901	0.720147038376696	0.689	0.720147038376696	0.692	0.00277072705830181	0.003	nc-ID
A23	C1	h2-0	PS	env-0.5	LAT	4.84118863756595	0.693908560553087	0.653	0.693908560553087	0.652	0.0277877353367734	0.004	c
A23	C1	h2-0	PS	env-0.5	LAT	4.84118863756595	0.693908560553087	0.628	0.693908560553087	0.634	0.0277877353367734	0.009	c.p
A23	C1	h2-0	PS	env-0.5	LAT	6.36248559733962	0.769514748402439	0.743	0.769514748402439	0.745	0.0116558146782012	0.005	nc
A23	C1	h2-0	PS	env-0.5	LAT	4.85217702115314	0.352795265436315	0.281	0.352795265436315	0.292	0.0276112621962152	0.009	c-Tm
A23	C1	h2-0	PS	env-0.5	LAT	4.85217702115314	0.352795265436315	0.286	0.352795265436315	0.278	0.0276112621962152	0.007	c.p-Tm
A23	C1	h2-0	PS	env-0.5	LAT	7.30949847167654	0.0476486686055006	0.014	0.0476486686055006	0.019	0.00685910678406673	0.004	nc-Tm
A23	C1	h2-0	PS	env-0.5	LAT	4.87129664785401	0.360334318561593	0.308	0.360334318561593	0.284	0.0273069750863821	0.01	c-ID
A23	C1	h2-0	PS	env-0.5	LAT	4.87129664785401	0.360334318561593	0.294	0.360334318561593	0.267	0.0273069750863821	0.01	c.p-ID
A23	C1	h2-0	PS	env-0.5	LAT	5.79381289812517	0.0527629421135954	0.029	0.0527629421135954	0.028	0.0160826704821189	0.005	nc-ID
A24	C1	h2-0	PS	env-0.5	LAT	0.226574225336716	0.819389785628494	0.806	0.819389785628494	0.785	0.634075705969391	0.616	c
A24	C1	h2-0	PS	env-0.5	LAT	0.226574225336716	0.819389785628494	0.848	0.819389785628494	0.832	0.634075705969391	0.621	c.p
A24	C1	h2-0	PS	env-0.5	LAT	2.36963635786198	0.793399057037047	0.793	0.793399057037047	0.794	0.123715867049856	0.104	nc
A24	C1	h2-0	PS	env-0.5	LAT	0.19568220353841	0.89284080408609	0.888	0.89284080408609	0.888	0.658228855214671	0.676	c-Tm
A24	C1	h2-0	PS	env-0.5	LAT	0.19568220353841	0.89284080408609	0.884	0.89284080408609	0.878	0.658228855214671	0.679	c.p-Tm
A24	C1	h2-0	PS	env-0.5	LAT	1.82825401016133	0.688591580347398	0.684	0.688591580347398	0.717	0.176333912367472	0.181	nc-Tm
A24	C1	h2-0	PS	env-0.5	LAT	0.190805760793295	0.798060966146424	0.799	0.798060966146424	0.802	0.662246834305145	0.648	c-ID
A24	C1	h2-0	PS	env-0.5	LAT	0.190805760793295	0.798060966146424	0.791	0.798060966146424	0.765	0.662246834305145	0.665	c.p-ID
A24	C1	h2-0	PS	env-0.5	LAT	2.01304749453559	0.549679291828866	0.55	0.549679291828866	0.563	0.155951777543756	0.188	nc-ID
A25	C1	h2-0	PS	env-0.5	LAT	0.377754817846313	0.0771675309339402	0.078	0.0771675309339402	0.07	0.538807275829519	0.52	c
A25	C1	h2-0	PS	env-0.5	LAT	0.377754817846313	0.0771675309339402	0.069	0.0771675309339402	0.072	0.538807275829519	0.542	c.p
A25	C1	h2-0	PS	env-0.5	LAT	5.00367348307167	0.00179186463101022	0	0.00179186463101022	0.001	0.0252935798239105	0.029	nc
A25	C1	h2-0	PS	env-0.5	LAT	0.386587447994065	0.282113339813722	0.28	0.282113339813722	0.261	0.534098660480625	0.539	c-Tm
A25	C1	h2-0	PS	env-0.5	LAT	0.386587447994065	0.282113339813722	0.248	0.282113339813722	0.27	0.534098660480625	0.511	c.p-Tm
A25	C1	h2-0	PS	env-0.5	LAT	4.69553263300208	0.0768939411671698	0.062	0.0768939411671698	0.093	0.0302411245354255	0.03	nc-Tm
A25	C1	h2-0	PS	env-0.5	LAT	0.369418214568166	0.273031427344468	0.26	0.273031427344468	0.263	0.54332156192266	0.533	c-ID
A25	C1	h2-0	PS	env-0.5	LAT	0.369418214568166	0.273031427344468	0.263	0.273031427344468	0.248	0.54332156192266	0.577	c.p-ID
A25	C1	h2-0	PS	env-0.5	LAT	4.92117497133673	0.0798792090979949	0.078	0.0798792090979949	0.077	0.0265294687917593	0.021	nc-ID
A26	C1	h2-0	PS	env-0.5	LAT	1.08953086428401	0.327554923397613	0.286	0.327554923397613	0.293	0.29657517754048	0.271	c
A26	C1	h2-0	PS	env-0.5	LAT	1.08953086428401	0.327554923397613	0.29	0.327554923397613	0.314	0.29657517754048	0.235	c.p
A26	C1	h2-0	PS	env-0.5	LAT	4.07467917100765	0.0478790081133459	0.03	0.0478790081133459	0.036	0.0435305319274761	0.018	nc
A26	C1	h2-0	PS	env-0.5	LAT	1.23947030948998	0.0827811440800632	0.066	0.0827811440800632	0.064	0.265573162521254	0.26	c-Tm
A26	C1	h2-0	PS	env-0.5	LAT	1.23947030948998	0.0827811440800632	0.063	0.0827811440800632	0.072	0.265573162521254	0.237	c.p-Tm
A26	C1	h2-0	PS	env-0.5	LAT	4.47166953714049	0.486072167698036	0.455	0.486072167698036	0.483	0.0344613030892033	0.025	nc-Tm
A26	C1	h2-0	PS	env-0.5	LAT	1.23094108060148	0.132681849677595	0.09	0.132681849677595	0.101	0.267224098350043	0.258	c-ID
A26	C1	h2-0	PS	env-0.5	LAT	1.23094108060148	0.132681849677595	0.116	0.132681849677595	0.098	0.267224098350043	0.254	c.p-ID
A26	C1	h2-0	PS	env-0.5	LAT	3.98817558948894	0.274317991501593	0.246	0.274317991501593	0.252	0.045820652223332	0.043	nc-ID
A27	C1	h2-0	PS	env-0.5	LAT	3.1757563600373	0.38145940926543	0.4	0.38145940926543	0.368	0.0747386007278713	0.077	c
A27	C1	h2-0	PS	env-0.5	LAT	3.1757563600373	0.38145940926543	0.36	0.38145940926543	0.382	0.0747386007278713	0.072	c.p
A27	C1	h2-0	PS	env-0.5	LAT	3.54544324036144	0.282760920677074	0.253	0.282760920677074	0.267	0.059709212352006	0.052	nc
A27	C1	h2-0	PS	env-0.5	LAT	3.22421319878237	0.678615123679025	0.667	0.678615123679025	0.693	0.0725566562506973	0.069	c-Tm
A27	C1	h2-0	PS	env-0.5	LAT	3.22421319878237	0.678615123679025	0.681	0.678615123679025	0.687	0.0725566562506973	0.077	c.p-Tm
A27	C1	h2-0	PS	env-0.5	LAT	4.57763053999204	0.497310993756745	0.479	0.497310993756745	0.472	0.03239197647363	0.02	nc-Tm
A27	C1	h2-0	PS	env-0.5	LAT	3.25930839986037	0.694017487769781	0.68	0.694017487769781	0.721	0.0710190734776642	0.058	c-ID
A27	C1	h2-0	PS	env-0.5	LAT	3.25930839986037	0.694017487769781	0.701	0.694017487769781	0.666	0.0710190734776642	0.063	c.p-ID
A27	C1	h2-0	PS	env-0.5	LAT	4.609217504975	0.43684444805926	0.423	0.43684444805926	0.417	0.0318005408715336	0.023	nc-ID
A28	C1	h2-0	PS	env-0.5	LAT	0.792856191322167	0.0494584191894065	0.068	0.0494584191894065	0.086	0.373237870920541	0.418	c
A28	C1	h2-0	PS	env-0.5	LAT	0.792856191322167	0.0494584191894065	0.052	0.0494584191894065	0.076	0.373237870920541	0.374	c.p
A28	C1	h2-0	PS	env-0.5	LAT	4.21329231754999	0.0193420113608763	0.018	0.0193420113608763	0.023	0.0401084189426051	0.034	nc
A28	C1	h2-0	PS	env-0.5	LAT	0.682801378003694	0.245917490865077	0.306	0.245917490865077	0.272	0.408623745632993	0.455	c-Tm
A28	C1	h2-0	PS	env-0.5	LAT	0.682801378003694	0.245917490865077	0.273	0.245917490865077	0.266	0.408623745632993	0.457	c.p-Tm
A28	C1	h2-0	PS	env-0.5	LAT	4.3728710704416	0.529904269722718	0.572	0.529904269722718	0.588	0.0365154180021305	0.056	nc-Tm
A28	C1	h2-0	PS	env-0.5	LAT	0.739647055145551	0.150097548947214	0.18	0.150097548947214	0.2	0.389773962389784	0.424	c-ID
A28	C1	h2-0	PS	env-0.5	LAT	0.739647055145551	0.150097548947214	0.172	0.150097548947214	0.19	0.389773962389784	0.421	c.p-ID
A28	C1	h2-0	PS	env-0.5	LAT	5.29149473543015	0.172857735545479	0.187	0.172857735545479	0.187	0.0214298189044367	0.026	nc-ID
A29	C1	h2-0	PS	env-0.5	LAT	2.63338098340396	0.848732675629446	0.847	0.848732675629446	0.859	0.104638679227397	0.091	c
A29	C1	h2-0	PS	env-0.5	LAT	2.63338098340396	0.848732675629446	0.862	0.848732675629446	0.852	0.104638679227397	0.104	c.p
A29	C1	h2-0	PS	env-0.5	LAT	1.3226906191012	0.290640742604145	0.264	0.290640742604145	0.255	0.250109739012153	0.231	nc
A29	C1	h2-0	PS	env-0.5	LAT	2.51668857861874	0.826723456574118	0.831	0.826723456574118	0.829	0.112646912862918	0.109	c-Tm
A29	C1	h2-0	PS	env-0.5	LAT	2.51668857861874	0.826723456574118	0.817	0.826723456574118	0.821	0.112646912862918	0.128	c.p-Tm
A29	C1	h2-0	PS	env-0.5	LAT	0.708801256224143	0.822814529971024	0.825	0.822814529971024	0.798	0.399842053217443	0.38	nc-Tm
A29	C1	h2-0	PS	env-0.5	LAT	2.50868298294673	0.755874518534099	0.785	0.755874518534099	0.753	0.113220517297926	0.123	c-ID
A29	C1	h2-0	PS	env-0.5	LAT	2.50868298294673	0.755874518534099	0.764	0.755874518534099	0.738	0.113220517297926	0.106	c.p-ID
A29	C1	h2-0	PS	env-0.5	LAT	1.05148182158321	0.772526447566481	0.734	0.772526447566481	0.746	0.305166056749706	0.264	nc-ID
A30	C1	h2-0	PS	env-0.5	LAT	0.188215002967992	0.608193839487161	0.6	0.608193839487161	0.571	0.664406425816713	0.666	c
A30	C1	h2-0	PS	env-0.5	LAT	0.188215002967992	0.608193839487161	0.595	0.608193839487161	0.601	0.664406425816713	0.674	c.p
A30	C1	h2-0	PS	env-0.5	LAT	4.44554221908678	0.560463868416101	0.578	0.560463868416101	0.602	0.0349924765038049	0.05	nc
A30	C1	h2-0	PS	env-0.5	LAT	0.239835035772045	0.992167006139629	0.994	0.992167006139629	0.99	0.624325286002847	0.599	c-Tm
A30	C1	h2-0	PS	env-0.5	LAT	0.239835035772045	0.992167006139629	0.997	0.992167006139629	0.993	0.624325286002847	0.626	c.p-Tm
A30	C1	h2-0	PS	env-0.5	LAT	3.02701093146765	0.46386459891599	0.493	0.46386459891599	0.498	0.0818887467138981	0.119	nc-Tm
A30	C1	h2-0	PS	env-0.5	LAT	0.240072615341636	0.945004698989392	0.947	0.945004698989392	0.951	0.624153673066441	0.612	c-ID
