rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
A90	C2	h2-0.0	p-0.50	env_0.0	0.118004319206197	0.731209127021091	0.747	nc-Tm
A90	C2	h2-0.0	p-0.50	env_0.0	3.54074877600581	0.059878424410416	0.057	c-ID
A90	C2	h2-0.0	p-0.50	env_0.0	3.54074877600581	0.059878424410416	0.052	c.p-ID
A90	C2	h2-0.0	p-0.50	env_0.0	0.0155865052787896	0.900645527978643	0.907	nc-ID
A90	C2	h2-0.0	p-0.50	env_0.0			1	True
A91	C2	h2-0.0	p-0.50	env_0.0	1.02212850115928	0.31201465423374	0.335	c
A91	C2	h2-0.0	p-0.50	env_0.0	1.02212850115928	0.31201465423374	0.33	c.p
A91	C2	h2-0.0	p-0.50	env_0.0	0.0303365921328525	0.861728695960849	0.846	nc
A91	C2	h2-0.0	p-0.50	env_0.0	1.23344173177314	0.266738745864504	0.29	c-Tm
A91	C2	h2-0.0	p-0.50	env_0.0	1.23344173177314	0.266738745864504	0.273	c.p-Tm
A91	C2	h2-0.0	p-0.50	env_0.0	0.000959865693250172	0.975284134487228	0.971	nc-Tm
A91	C2	h2-0.0	p-0.50	env_0.0	1.0149913472026	0.313710028983369	0.359	c-ID
A91	C2	h2-0.0	p-0.50	env_0.0	1.0149913472026	0.313710028983369	0.313	c.p-ID
A91	C2	h2-0.0	p-0.50	env_0.0	0.00253756686920734	0.959824141565117	0.969	nc-ID
A91	C2	h2-0.0	p-0.50	env_0.0			1	True
A92	C2	h2-0.0	p-0.50	env_0.0	0.383911348642502	0.53551734661976	0.55	c
A92	C2	h2-0.0	p-0.50	env_0.0	0.383911348642502	0.53551734661976	0.524	c.p
A92	C2	h2-0.0	p-0.50	env_0.0	0.230172878693974	0.631395671175444	0.605	nc
A92	C2	h2-0.0	p-0.50	env_0.0	0.28317027889622	0.594630792590094	0.608	c-Tm
A92	C2	h2-0.0	p-0.50	env_0.0	0.28317027889622	0.594630792590094	0.588	c.p-Tm
A92	C2	h2-0.0	p-0.50	env_0.0	0.140645834236515	0.707639808015364	0.672	nc-Tm
A92	C2	h2-0.0	p-0.50	env_0.0	0.381087355907416	0.537021875658452	0.522	c-ID
A92	C2	h2-0.0	p-0.50	env_0.0	0.381087355907416	0.537021875658452	0.53	c.p-ID
A92	C2	h2-0.0	p-0.50	env_0.0	0.163421203889342	0.68602603235239	0.673	nc-ID
A92	C2	h2-0.0	p-0.50	env_0.0			1	True
A93	C2	h2-0.0	p-0.50	env_0.0	0.283547345443642	0.594385531218025	0.521	c
A93	C2	h2-0.0	p-0.50	env_0.0	0.283547345443642	0.594385531218025	0.524	c.p
A93	C2	h2-0.0	p-0.50	env_0.0	0.0427838361507273	0.836132832752401	0.813	nc
A93	C2	h2-0.0	p-0.50	env_0.0	0.0957753286522015	0.756959546931598	0.709	c-Tm
A93	C2	h2-0.0	p-0.50	env_0.0	0.0957753286522015	0.756959546931598	0.718	c.p-Tm
A93	C2	h2-0.0	p-0.50	env_0.0	0.00774971211273991	0.9298508855171	0.913	nc-Tm
A93	C2	h2-0.0	p-0.50	env_0.0	0.287647625415489	0.5917319457012	0.543	c-ID
A93	C2	h2-0.0	p-0.50	env_0.0	0.287647625415489	0.5917319457012	0.515	c.p-ID
A93	C2	h2-0.0	p-0.50	env_0.0	0.229920239081272	0.63158297631125	0.636	nc-ID
A93	C2	h2-0.0	p-0.50	env_0.0			1	True
A94	C2	h2-0.0	p-0.50	env_0.0	0.0346273932190171	0.852378597801483	0.839	c
A94	C2	h2-0.0	p-0.50	env_0.0	0.0346273932190171	0.852378597801483	0.865	c.p
A94	C2	h2-0.0	p-0.50	env_0.0	0.35168776069858	0.553159281127269	0.543	nc
A94	C2	h2-0.0	p-0.50	env_0.0	0.0701884347306766	0.791062616838777	0.796	c-Tm
A94	C2	h2-0.0	p-0.50	env_0.0	0.0701884347306766	0.791062616838777	0.778	c.p-Tm
A94	C2	h2-0.0	p-0.50	env_0.0	0.377038006655574	0.539192723506853	0.495	nc-Tm
A94	C2	h2-0.0	p-0.50	env_0.0	0.0323771137247727	0.857202486097959	0.862	c-ID
A94	C2	h2-0.0	p-0.50	env_0.0	0.0323771137247727	0.857202486097959	0.864	c.p-ID
A94	C2	h2-0.0	p-0.50	env_0.0	0.345745357833344	0.55653151782535	0.54	nc-ID
A94	C2	h2-0.0	p-0.50	env_0.0			1	True
A95	C2	h2-0.0	p-0.50	env_0.0	0.221528512221844	0.637877728703529	0.713	c
A95	C2	h2-0.0	p-0.50	env_0.0	0.221528512221844	0.637877728703529	0.684	c.p
A95	C2	h2-0.0	p-0.50	env_0.0	0.237241836822001	0.626205341394938	0.628	nc
A95	C2	h2-0.0	p-0.50	env_0.0	0.00786932706596565	0.929312998866181	0.933	c-Tm
A95	C2	h2-0.0	p-0.50	env_0.0	0.00786932706596565	0.929312998866181	0.933	c.p-Tm
A95	C2	h2-0.0	p-0.50	env_0.0	0.318388376119629	0.57257778529941	0.584	nc-Tm
A95	C2	h2-0.0	p-0.50	env_0.0	0.219648302753479	0.639308024760735	0.695	c-ID
A95	C2	h2-0.0	p-0.50	env_0.0	0.219648302753479	0.639308024760735	0.693	c.p-ID
A95	C2	h2-0.0	p-0.50	env_0.0	0.291884278312156	0.589015563104763	0.602	nc-ID
A95	C2	h2-0.0	p-0.50	env_0.0			1	True
A96	C2	h2-0.0	p-0.50	env_0.0	0.217406134603924	0.641023460890605	0.629	c
A96	C2	h2-0.0	p-0.50	env_0.0	0.217406134603924	0.641023460890605	0.622	c.p
A96	C2	h2-0.0	p-0.50	env_0.0	2.61424175466152	0.105908137519865	0.151	nc
A96	C2	h2-0.0	p-0.50	env_0.0	0.623135867271685	0.429884359616382	0.429	c-Tm
A96	C2	h2-0.0	p-0.50	env_0.0	0.623135867271685	0.429884359616382	0.431	c.p-Tm
A96	C2	h2-0.0	p-0.50	env_0.0	8.33432356834044	0.00389029603708741	0.014	nc-Tm
A96	C2	h2-0.0	p-0.50	env_0.0	0.236531889772232	0.62672226498349	0.646	c-ID
A96	C2	h2-0.0	p-0.50	env_0.0	0.236531889772232	0.62672226498349	0.62	c.p-ID
A96	C2	h2-0.0	p-0.50	env_0.0	4.68415813169887	0.0304419769687883	0.06	nc-ID
A96	C2	h2-0.0	p-0.50	env_0.0			1	True
A97	C2	h2-0.0	p-0.50	env_0.0	0.414397389966216	0.519745960023728	0.594	c
A97	C2	h2-0.0	p-0.50	env_0.0	0.414397389966216	0.519745960023728	0.568	c.p
A97	C2	h2-0.0	p-0.50	env_0.0	0.0807916645406927	0.776227424661478	0.78	nc
A97	C2	h2-0.0	p-0.50	env_0.0	0.468183814329579	0.493823887502987	0.529	c-Tm
A97	C2	h2-0.0	p-0.50	env_0.0	0.468183814329579	0.493823887502987	0.524	c.p-Tm
A97	C2	h2-0.0	p-0.50	env_0.0	0.583401863653059	0.444981979756187	0.457	nc-Tm
A97	C2	h2-0.0	p-0.50	env_0.0	0.400734359354813	0.526710246668186	0.575	c-ID
A97	C2	h2-0.0	p-0.50	env_0.0	0.400734359354813	0.526710246668186	0.571	c.p-ID
A97	C2	h2-0.0	p-0.50	env_0.0	0.182393691096654	0.669324159479693	0.682	nc-ID
A97	C2	h2-0.0	p-0.50	env_0.0			1	True
A98	C2	h2-0.0	p-0.50	env_0.0	0.954578573925963	0.328556592517103	0.305	c
A98	C2	h2-0.0	p-0.50	env_0.0	0.954578573925963	0.328556592517103	0.331	c.p
A98	C2	h2-0.0	p-0.50	env_0.0	1.69323111416613	0.193175584304549	0.205	nc
A98	C2	h2-0.0	p-0.50	env_0.0	2.06659093790351	0.150557734015127	0.141	c-Tm
A98	C2	h2-0.0	p-0.50	env_0.0	2.06659093790351	0.150557734015127	0.137	c.p-Tm
A98	C2	h2-0.0	p-0.50	env_0.0	3.73853852350387	0.0531709327323461	0.053	nc-Tm
A98	C2	h2-0.0	p-0.50	env_0.0	0.963325399723515	0.326350465413146	0.291	c-ID
A98	C2	h2-0.0	p-0.50	env_0.0	0.963325399723515	0.326350465413146	0.307	c.p-ID
A98	C2	h2-0.0	p-0.50	env_0.0	1.76452305124882	0.184061349589466	0.165	nc-ID
A98	C2	h2-0.0	p-0.50	env_0.0			1	True
A99	C2	h2-0.0	p-0.50	env_0.0	2.17204653606046	0.140539094449872	0.21	c
A99	C2	h2-0.0	p-0.50	env_0.0	2.17204653606046	0.140539094449872	0.221	c.p
A99	C2	h2-0.0	p-0.50	env_0.0	0.182223332580416	0.669469465184307	0.686	nc
A99	C2	h2-0.0	p-0.50	env_0.0	2.58794366231972	0.107680053857765	0.177	c-Tm
A99	C2	h2-0.0	p-0.50	env_0.0	2.58794366231972	0.107680053857765	0.18	c.p-Tm
A99	C2	h2-0.0	p-0.50	env_0.0	0.0325385149109673	0.856850837111161	0.85	nc-Tm
A99	C2	h2-0.0	p-0.50	env_0.0	2.16528555911593	0.141158398415953	0.236	c-ID
A99	C2	h2-0.0	p-0.50	env_0.0	2.16528555911593	0.141158398415953	0.228	c.p-ID
A99	C2	h2-0.0	p-0.50	env_0.0	0.137260111473545	0.711020169458198	0.712	nc-ID
A99	C2	h2-0.0	p-0.50	env_0.0			1	True
A100	C2	h2-0.0	p-0.50	env_0.0	0.243242885711691	0.62187368041604	0.589	c
A100	C2	h2-0.0	p-0.50	env_0.0	0.243242885711691	0.62187368041604	0.609	c.p
A100	C2	h2-0.0	p-0.50	env_0.0	5.34445448434866	0.0207882871681035	0.035	nc
A100	C2	h2-0.0	p-0.50	env_0.0	0.56605669456592	0.451830149635611	0.422	c-Tm
A100	C2	h2-0.0	p-0.50	env_0.0	0.56605669456592	0.451830149635611	0.407	c.p-Tm
A100	C2	h2-0.0	p-0.50	env_0.0	1.67295040387998	0.195863817792807	0.22	nc-Tm
A100	C2	h2-0.0	p-0.50	env_0.0	0.271586197749061	0.602269716856796	0.579	c-ID
A100	C2	h2-0.0	p-0.50	env_0.0	0.271586197749061	0.602269716856796	0.554	c.p-ID
A100	C2	h2-0.0	p-0.50	env_0.0	5.97596925104606	0.014502108884289	0.021	nc-ID
A100	C2	h2-0.0	p-0.50	env_0.0			1	True
A1	C1	h2-0.0	p-0.50	env_0.13	0.00282855893798269	0.957585145806761	0.963	c
A1	C1	h2-0.0	p-0.50	env_0.13	0.00282855893798269	0.957585145806761	0.966	c.p
A1	C1	h2-0.0	p-0.50	env_0.13	7.50273898920291	0.00616052308599585	0.01	nc
A1	C1	h2-0.0	p-0.50	env_0.13	0.242890610471541	0.622126114602621	0.589	c-Tm
A1	C1	h2-0.0	p-0.50	env_0.13	0.242890610471541	0.622126114602621	0.629	c.p-Tm
A1	C1	h2-0.0	p-0.50	env_0.13	4.15752336762202	0.0414499696079875	0.047	nc-Tm
A1	C1	h2-0.0	p-0.50	env_0.13	1.30149529501842	0.253940271335197	0.239	c-ID
A1	C1	h2-0.0	p-0.50	env_0.13	1.30149529501842	0.253940271335197	0.23	c.p-ID
A1	C1	h2-0.0	p-0.50	env_0.13	0.177205575809987	0.673785805033833	0.676	nc-ID
A1	C1	h2-0.0	p-0.50	env_0.13			1	True
A2	C1	h2-0.0	p-0.50	env_0.13	0.772233822069794	0.379526887510005	0.421	c
A2	C1	h2-0.0	p-0.50	env_0.13	0.772233822069794	0.379526887510005	0.413	c.p
A2	C1	h2-0.0	p-0.50	env_0.13	7.56528928675895	0.00595031027438638	0.007	nc
A2	C1	h2-0.0	p-0.50	env_0.13	0.202902195565596	0.652388405356621	0.707	c-Tm
A2	C1	h2-0.0	p-0.50	env_0.13	0.202902195565596	0.652388405356621	0.679	c.p-Tm
A2	C1	h2-0.0	p-0.50	env_0.13	0.00705763941358323	0.933048673556525	0.941	nc-Tm
A2	C1	h2-0.0	p-0.50	env_0.13	0.0450967227205586	0.83182627554469	0.833	c-ID
A2	C1	h2-0.0	p-0.50	env_0.13	0.0450967227205586	0.83182627554469	0.823	c.p-ID
A2	C1	h2-0.0	p-0.50	env_0.13	0.216086276732341	0.642038297730411	0.646	nc-ID
A2	C1	h2-0.0	p-0.50	env_0.13			1	True
A3	C1	h2-0.0	p-0.50	env_0.13	1.61853455293253	0.203296244369831	0.192	c
A3	C1	h2-0.0	p-0.50	env_0.13	1.61853455293253	0.203296244369831	0.202	c.p
A3	C1	h2-0.0	p-0.50	env_0.13	5.04709154944375	0.0246673107460911	0.036	nc
A3	C1	h2-0.0	p-0.50	env_0.13	0.00176301012390327	0.966508093612301	0.967	c-Tm
A3	C1	h2-0.0	p-0.50	env_0.13	0.00176301012390327	0.966508093612301	0.965	c.p-Tm
A3	C1	h2-0.0	p-0.50	env_0.13	1.72808531041202	0.188655605909237	0.223	nc-Tm
A3	C1	h2-0.0	p-0.50	env_0.13	9.29157306227109e-05	0.992309085927671	0.991	c-ID
A3	C1	h2-0.0	p-0.50	env_0.13	9.29157306227109e-05	0.992309085927671	0.993	c.p-ID
A3	C1	h2-0.0	p-0.50	env_0.13	1.34926076732069	0.245407392029904	0.306	nc-ID
A3	C1	h2-0.0	p-0.50	env_0.13			1	True
A4	C1	h2-0.0	p-0.50	env_0.13	5.03103826942223	0.024896968754874	0.016	c
A4	C1	h2-0.0	p-0.50	env_0.13	5.03103826942223	0.024896968754874	0.014	c.p
A4	C1	h2-0.0	p-0.50	env_0.13	27.9952723071093	1.21612199864639e-07	0	nc
A4	C1	h2-0.0	p-0.50	env_0.13	0.700707835367063	0.402545953487558	0.362	c-Tm
A4	C1	h2-0.0	p-0.50	env_0.13	0.700707835367063	0.402545953487558	0.387	c.p-Tm
A4	C1	h2-0.0	p-0.50	env_0.13	0.612610528743105	0.433806589660603	0.474	nc-Tm
A4	C1	h2-0.0	p-0.50	env_0.13	1.53222795697947	0.215778375869015	0.195	c-ID
A4	C1	h2-0.0	p-0.50	env_0.13	1.53222795697947	0.215778375869015	0.205	c.p-ID
A4	C1	h2-0.0	p-0.50	env_0.13	3.76224673268521	0.0524220954170968	0.055	nc-ID
A4	C1	h2-0.0	p-0.50	env_0.13			1	True
A5	C1	h2-0.0	p-0.50	env_0.13	1.76143901053799	0.184445127536273	0.244	c
A5	C1	h2-0.0	p-0.50	env_0.13	1.76143901053799	0.184445127536273	0.239	c.p
A5	C1	h2-0.0	p-0.50	env_0.13	0.944776937279265	0.331052355983574	0.325	nc
A5	C1	h2-0.0	p-0.50	env_0.13	0.0533686051519299	0.817302014033696	0.828	c-Tm
A5	C1	h2-0.0	p-0.50	env_0.13	0.0533686051519299	0.817302014033696	0.853	c.p-Tm
A5	C1	h2-0.0	p-0.50	env_0.13	0.371303305774457	0.542294710551938	0.547	nc-Tm
A5	C1	h2-0.0	p-0.50	env_0.13	0.00109939537261373	0.973549283377226	0.973	c-ID
A5	C1	h2-0.0	p-0.50	env_0.13	0.00109939537261373	0.973549283377226	0.976	c.p-ID
A5	C1	h2-0.0	p-0.50	env_0.13	2.89564292343027	0.0888193340873183	0.085	nc-ID
A5	C1	h2-0.0	p-0.50	env_0.13			1	True
A6	C1	h2-0.0	p-0.50	env_0.13	0.0120545959990723	0.912573206238963	0.909	c
A6	C1	h2-0.0	p-0.50	env_0.13	0.0120545959990723	0.912573206238963	0.895	c.p
A6	C1	h2-0.0	p-0.50	env_0.13	12.9175589085339	0.000325514094677652	0.002	nc
A6	C1	h2-0.0	p-0.50	env_0.13	0.810827442529063	0.367875730104414	0.305	c-Tm
A6	C1	h2-0.0	p-0.50	env_0.13	0.810827442529063	0.367875730104414	0.298	c.p-Tm
A6	C1	h2-0.0	p-0.50	env_0.13	0.00205691544379178	0.963825759894032	0.973	nc-Tm
A6	C1	h2-0.0	p-0.50	env_0.13	0.578997684552496	0.446705464965645	0.425	c-ID
A6	C1	h2-0.0	p-0.50	env_0.13	0.578997684552496	0.446705464965645	0.373	c.p-ID
A6	C1	h2-0.0	p-0.50	env_0.13	0.0349349510165909	0.851732031371662	0.877	nc-ID
A6	C1	h2-0.0	p-0.50	env_0.13			1	True
A7	C1	h2-0.0	p-0.50	env_0.13	0.222392161696422	0.637223225079328	0.571	c
A7	C1	h2-0.0	p-0.50	env_0.13	0.222392161696422	0.637223225079328	0.576	c.p
A7	C1	h2-0.0	p-0.50	env_0.13	10.5442456508561	0.00116550381158835	0	nc
A7	C1	h2-0.0	p-0.50	env_0.13	0.576952393032497	0.447509371042349	0.379	c-Tm
A7	C1	h2-0.0	p-0.50	env_0.13	0.576952393032497	0.447509371042349	0.41	c.p-Tm
A7	C1	h2-0.0	p-0.50	env_0.13	0.607952910628659	0.435559618177599	0.45	nc-Tm
A7	C1	h2-0.0	p-0.50	env_0.13	0.350914359208251	0.553595989349049	0.491	c-ID
A7	C1	h2-0.0	p-0.50	env_0.13	0.350914359208251	0.553595989349049	0.492	c.p-ID
A7	C1	h2-0.0	p-0.50	env_0.13	0.362219383313294	0.547276223084613	0.538	nc-ID
A7	C1	h2-0.0	p-0.50	env_0.13			1	True
A8	C1	h2-0.0	p-0.50	env_0.13	0.390065415499671	0.532265018591179	0.589	c
A8	C1	h2-0.0	p-0.50	env_0.13	0.390065415499671	0.532265018591179	0.552	c.p
A8	C1	h2-0.0	p-0.50	env_0.13	13.9103766402635	0.000191737003281994	0	nc
A8	C1	h2-0.0	p-0.50	env_0.13	0.391565745822632	0.531477525494843	0.562	c-Tm
A8	C1	h2-0.0	p-0.50	env_0.13	0.391565745822632	0.531477525494843	0.55	c.p-Tm
A8	C1	h2-0.0	p-0.50	env_0.13	1.18615818625273	0.27610586760774	0.282	nc-Tm
A8	C1	h2-0.0	p-0.50	env_0.13	0.272671086618116	0.601545586976998	0.613	c-ID
A8	C1	h2-0.0	p-0.50	env_0.13	0.272671086618116	0.601545586976998	0.603	c.p-ID
A8	C1	h2-0.0	p-0.50	env_0.13	1.562451068094	0.211306697371457	0.225	nc-ID
A8	C1	h2-0.0	p-0.50	env_0.13			1	True
A9	C1	h2-0.0	p-0.50	env_0.13	0.1607282578496	0.688486910820955	0.692	c
A9	C1	h2-0.0	p-0.50	env_0.13	0.1607282578496	0.688486910820955	0.712	c.p
A9	C1	h2-0.0	p-0.50	env_0.13	16.0541919506693	6.15552025859021e-05	0	nc
A9	C1	h2-0.0	p-0.50	env_0.13	1.16301441431242	0.280841253603433	0.336	c-Tm
A9	C1	h2-0.0	p-0.50	env_0.13	1.16301441431242	0.280841253603433	0.337	c.p-Tm
A9	C1	h2-0.0	p-0.50	env_0.13	0.794188045178931	0.372836749321339	0.394	nc-Tm
A9	C1	h2-0.0	p-0.50	env_0.13	0.65030700829612	0.420002937470351	0.455	c-ID
A9	C1	h2-0.0	p-0.50	env_0.13	0.65030700829612	0.420002937470351	0.46	c.p-ID
A9	C1	h2-0.0	p-0.50	env_0.13	1.59597709154127	0.206474248498892	0.244	nc-ID
A9	C1	h2-0.0	p-0.50	env_0.13			1	True
A10	C1	h2-0.0	p-0.50	env_0.13	6.17033780888661	0.0129909800505985	0.014	c
A10	C1	h2-0.0	p-0.50	env_0.13	6.17033780888661	0.0129909800505985	0.019	c.p
A10	C1	h2-0.0	p-0.50	env_0.13	8.47258951615343	0.00360537818775938	0	nc
A10	C1	h2-0.0	p-0.50	env_0.13	3.34573846278525	0.067379238905221	0.086	c-Tm
A10	C1	h2-0.0	p-0.50	env_0.13	3.34573846278525	0.067379238905221	0.074	c.p-Tm
A10	C1	h2-0.0	p-0.50	env_0.13	2.40807029758514	0.120711084080053	0.074	nc-Tm
A10	C1	h2-0.0	p-0.50	env_0.13	2.19703982133479	0.138276051683953	0.162	c-ID
A10	C1	h2-0.0	p-0.50	env_0.13	2.19703982133479	0.138276051683953	0.143	c.p-ID
A10	C1	h2-0.0	p-0.50	env_0.13	0.449761664205653	0.502448157954805	0.442	nc-ID
A10	C1	h2-0.0	p-0.50	env_0.13			1	True
A11	C1	h2-0.0	p-0.50	env_0.13	0.0819190579751098	0.774713413282219	0.775	c
A11	C1	h2-0.0	p-0.50	env_0.13	0.0819190579751098	0.774713413282219	0.783	c.p
A11	C1	h2-0.0	p-0.50	env_0.13	4.78859871567466	0.0286487245121654	0.021	nc
A11	C1	h2-0.0	p-0.50	env_0.13	1.76575340613282	0.183908502832705	0.16	c-Tm
A11	C1	h2-0.0	p-0.50	env_0.13	1.76575340613282	0.183908502832705	0.183	c.p-Tm
A11	C1	h2-0.0	p-0.50	env_0.13	0.221298417875185	0.638052365072871	0.638	nc-Tm
A11	C1	h2-0.0	p-0.50	env_0.13	1.48283808563867	0.223331004886688	0.214	c-ID
A11	C1	h2-0.0	p-0.50	env_0.13	1.48283808563867	0.223331004886688	0.217	c.p-ID
A11	C1	h2-0.0	p-0.50	env_0.13	0.091196096535898	0.762662038255566	0.746	nc-ID
A11	C1	h2-0.0	p-0.50	env_0.13			1	True
A12	C1	h2-0.0	p-0.50	env_0.13	2.03452593967664	0.15376211842367	0.161	c
A12	C1	h2-0.0	p-0.50	env_0.13	2.03452593967664	0.15376211842367	0.147	c.p
A12	C1	h2-0.0	p-0.50	env_0.13	8.24357385948271	0.00408965286208996	0.002	nc
A12	C1	h2-0.0	p-0.50	env_0.13	0.834761069706939	0.36089941908555	0.358	c-Tm
A12	C1	h2-0.0	p-0.50	env_0.13	0.834761069706939	0.36089941908555	0.377	c.p-Tm
A12	C1	h2-0.0	p-0.50	env_0.13	2.791498999134	0.0947655430014605	0.1	nc-Tm
A12	C1	h2-0.0	p-0.50	env_0.13	0.382099093727459	0.536481972421372	0.542	c-ID
A12	C1	h2-0.0	p-0.50	env_0.13	0.382099093727459	0.536481972421372	0.542	c.p-ID
A12	C1	h2-0.0	p-0.50	env_0.13	0.386357032900788	0.534220542730659	0.544	nc-ID
A12	C1	h2-0.0	p-0.50	env_0.13			1	True
A13	C1	h2-0.0	p-0.50	env_0.13	0.512994267209283	0.473845525668262	0.486	c
A13	C1	h2-0.0	p-0.50	env_0.13	0.512994267209283	0.473845525668262	0.52	c.p
A13	C1	h2-0.0	p-0.50	env_0.13	3.3245560767542	0.0682524378518077	0.096	nc
A13	C1	h2-0.0	p-0.50	env_0.13	0.0443532384850901	0.833197784691781	0.814	c-Tm
A13	C1	h2-0.0	p-0.50	env_0.13	0.0443532384850901	0.833197784691781	0.852	c.p-Tm
A13	C1	h2-0.0	p-0.50	env_0.13	1.32248834691678	0.250145958061044	0.288	nc-Tm
A13	C1	h2-0.0	p-0.50	env_0.13	0.000109935689502912	0.991634315987683	0.994	c-ID
A13	C1	h2-0.0	p-0.50	env_0.13	0.000109935689502912	0.991634315987683	0.991	c.p-ID
A13	C1	h2-0.0	p-0.50	env_0.13	0.353986568362731	0.551865059480986	0.569	nc-ID
A13	C1	h2-0.0	p-0.50	env_0.13			1	True
A14	C1	h2-0.0	p-0.50	env_0.13	0.126213511278454	0.722390766553709	0.74	c
A14	C1	h2-0.0	p-0.50	env_0.13	0.126213511278454	0.722390766553709	0.727	c.p
A14	C1	h2-0.0	p-0.50	env_0.13	0.355801914735545	0.550847039645705	0.513	nc
A14	C1	h2-0.0	p-0.50	env_0.13	3.84971651623695	0.0497543994394774	0.054	c-Tm
A14	C1	h2-0.0	p-0.50	env_0.13	3.84971651623695	0.0497543994394774	0.066	c.p-Tm
A14	C1	h2-0.0	p-0.50	env_0.13	5.66929632091701	0.0172643801013259	0.009	nc-Tm
A14	C1	h2-0.0	p-0.50	env_0.13	1.71197200073659	0.190729713270652	0.241	c-ID
A14	C1	h2-0.0	p-0.50	env_0.13	1.71197200073659	0.190729713270652	0.263	c.p-ID
A14	C1	h2-0.0	p-0.50	env_0.13	1.642556818635	0.199975023120538	0.147	nc-ID
A14	C1	h2-0.0	p-0.50	env_0.13			1	True
A15	C1	h2-0.0	p-0.50	env_0.13	2.41211756973892	0.120399403017512	0.09	c
A15	C1	h2-0.0	p-0.50	env_0.13	2.41211756973892	0.120399403017512	0.097	c.p
A15	C1	h2-0.0	p-0.50	env_0.13	10.4938968105104	0.0011976950366408	0	nc
A15	C1	h2-0.0	p-0.50	env_0.13	0.132805468935588	0.715540784211885	0.708	c-Tm
A15	C1	h2-0.0	p-0.50	env_0.13	0.132805468935588	0.715540784211885	0.703	c.p-Tm
A15	C1	h2-0.0	p-0.50	env_0.13	0.139584935937905	0.708693991220514	0.677	nc-Tm
A15	C1	h2-0.0	p-0.50	env_0.13	0.247111726469563	0.619116182392636	0.59	c-ID
A15	C1	h2-0.0	p-0.50	env_0.13	0.247111726469563	0.619116182392636	0.588	c.p-ID
A15	C1	h2-0.0	p-0.50	env_0.13	0.152839086890648	0.695836856346164	0.661	nc-ID
A15	C1	h2-0.0	p-0.50	env_0.13			1	True
A16	C1	h2-0.0	p-0.50	env_0.13	0.149058025358427	0.699437173040729	0.745	c
A16	C1	h2-0.0	p-0.50	env_0.13	0.149058025358427	0.699437173040729	0.73	c.p
A16	C1	h2-0.0	p-0.50	env_0.13	11.443601675994	0.000717405997609179	0	nc
A16	C1	h2-0.0	p-0.50	env_0.13	0.409112427294648	0.522420346275528	0.569	c-Tm
A16	C1	h2-0.0	p-0.50	env_0.13	0.409112427294648	0.522420346275528	0.56	c.p-Tm
A16	C1	h2-0.0	p-0.50	env_0.13	0.346083511981399	0.556338576128507	0.577	nc-Tm
A16	C1	h2-0.0	p-0.50	env_0.13	0.452099555320397	0.501339591713006	0.558	c-ID
A16	C1	h2-0.0	p-0.50	env_0.13	0.452099555320397	0.501339591713006	0.51	c.p-ID
A16	C1	h2-0.0	p-0.50	env_0.13	0.873680290199749	0.349938459650756	0.379	nc-ID
A16	C1	h2-0.0	p-0.50	env_0.13			1	True
A17	C1	h2-0.0	p-0.50	env_0.13	0.023855722698311	0.877252583631439	0.875	c
A17	C1	h2-0.0	p-0.50	env_0.13	0.023855722698311	0.877252583631439	0.877	c.p
A17	C1	h2-0.0	p-0.50	env_0.13	1.30827812430787	0.252706647096873	0.232	nc
A17	C1	h2-0.0	p-0.50	env_0.13	0.646480530054065	0.421373799422326	0.433	c-Tm
A17	C1	h2-0.0	p-0.50	env_0.13	0.646480530054065	0.421373799422326	0.46	c.p-Tm
A17	C1	h2-0.0	p-0.50	env_0.13	0.0277427756951365	0.867714988803824	0.847	nc-Tm
A17	C1	h2-0.0	p-0.50	env_0.13	1.73046529665055	0.188351485782998	0.218	c-ID
A17	C1	h2-0.0	p-0.50	env_0.13	1.73046529665055	0.188351485782998	0.24	c.p-ID
A17	C1	h2-0.0	p-0.50	env_0.13	0.116619729387	0.732729982686891	0.701	nc-ID
A17	C1	h2-0.0	p-0.50	env_0.13			1	True
A18	C1	h2-0.0	p-0.50	env_0.13	0.975893377674374	0.323214772423472	0.326	c
A18	C1	h2-0.0	p-0.50	env_0.13	0.975893377674374	0.323214772423472	0.324	c.p
A18	C1	h2-0.0	p-0.50	env_0.13	6.03157611328318	0.014052180414643	0.017	nc
A18	C1	h2-0.0	p-0.50	env_0.13	0.0606721179363098	0.8054367672022	0.828	c-Tm
A18	C1	h2-0.0	p-0.50	env_0.13	0.0606721179363098	0.8054367672022	0.827	c.p-Tm
A18	C1	h2-0.0	p-0.50	env_0.13	0.0383633355710944	0.844715358328901	0.845	nc-Tm
A18	C1	h2-0.0	p-0.50	env_0.13	2.39267138310768e-05	0.996097167999046	0.992	c-ID
A18	C1	h2-0.0	p-0.50	env_0.13	2.39267138310768e-05	0.996097167999046	0.995	c.p-ID
A18	C1	h2-0.0	p-0.50	env_0.13	0.760893228381605	0.383049133610266	0.42	nc-ID
A18	C1	h2-0.0	p-0.50	env_0.13			1	True
A19	C1	h2-0.0	p-0.50	env_0.13	3.38615027630069	0.0657462879531686	0.09	c
A19	C1	h2-0.0	p-0.50	env_0.13	3.38615027630069	0.0657462879531686	0.076	c.p
A19	C1	h2-0.0	p-0.50	env_0.13	11.3091163558045	0.000771274689279413	0.001	nc
