rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
A28	C1	h2-0.0	p-0.50	env_0.0	1.1543086440103	0.282649012564751	0.368	c-Tm
A28	C1	h2-0.0	p-0.50	env_0.0	1.1543086440103	0.282649012564751	0.374	c.p-Tm
A28	C1	h2-0.0	p-0.50	env_0.0	0.088343911430985	0.766293181659102	0.784	nc-Tm
A28	C1	h2-0.0	p-0.50	env_0.0	3.05716306054699	0.0803818982249157	0.139	c-ID
A28	C1	h2-0.0	p-0.50	env_0.0	3.05716306054699	0.0803818982249157	0.14	c.p-ID
A28	C1	h2-0.0	p-0.50	env_0.0	1.75345914171411	0.185442460379331	0.231	nc-ID
A28	C1	h2-0.0	p-0.50	env_0.0			1	True
A29	C1	h2-0.0	p-0.50	env_0.0	0.028033677119838	0.867029672412456	0.874	c
A29	C1	h2-0.0	p-0.50	env_0.0	0.028033677119838	0.867029672412456	0.873	c.p
A29	C1	h2-0.0	p-0.50	env_0.0	2.26701480083072	0.13215424146656	0.14	nc
A29	C1	h2-0.0	p-0.50	env_0.0	0.415459619500478	0.519211344775643	0.555	c-Tm
A29	C1	h2-0.0	p-0.50	env_0.0	0.415459619500478	0.519211344775643	0.545	c.p-Tm
