#FID,IID,V2
tsk_52,tsk_52,-0.319252
tsk_53,tsk_53,0.262151
tsk_54,tsk_54,-0.319252
tsk_55,tsk_55,-0.298737
tsk_56,tsk_56,-0.258037
tsk_57,tsk_57,-0.0294606
tsk_58,tsk_58,-0.0194865
tsk_59,tsk_59,-0.292296
tsk_60,tsk_60,-0.292296
tsk_61,tsk_61,-0.469887
tsk_62,tsk_62,-0.469887
tsk_63,tsk_63,-0.469887
tsk_64,tsk_64,-0.259505
tsk_65,tsk_65,-0.469887
tsk_66,tsk_66,-0.2987
tsk_67,tsk_67,0.0551393
tsk_68,tsk_68,-0.336726
tsk_69,tsk_69,-0.23891
tsk_70,tsk_70,0.0551393
tsk_71,tsk_71,0.0551393
tsk_72,tsk_72,-0.446306
tsk_73,tsk_73,0.190035
tsk_74,tsk_74,-0.446306
tsk_75,tsk_75,-0.220665
tsk_76,tsk_76,0.0402862
tsk_77,tsk_77,-0.1015
tsk_78,tsk_78,0.210646
tsk_79,tsk_79,0.0809594
tsk_80,tsk_80,0.0809594
tsk_81,tsk_81,-0.645833
tsk_82,tsk_82,-0.279552
tsk_83,tsk_83,0.210646
tsk_84,tsk_84,-0.648222
tsk_85,tsk_85,-0.216147
tsk_86,tsk_86,-0.216147
tsk_87,tsk_87,-0.216147
tsk_88,tsk_88,0.0828768
tsk_89,tsk_89,-0.22809
tsk_90,tsk_90,-0.0527672
tsk_91,tsk_91,-0.324089
tsk_92,tsk_92,0.0224432
tsk_93,tsk_93,-0.324089
tsk_94,tsk_94,-0.324089
tsk_95,tsk_95,-0.304555
tsk_96,tsk_96,0.452102
tsk_97,tsk_97,-0.397268
tsk_98,tsk_98,0.0533291
tsk_99,tsk_99,-0.222089
tsk_200,tsk_200,0.0224432
tsk_201,tsk_201,0.14143
tsk_202,tsk_202,0.0224432
tsk_203,tsk_203,0.164473
tsk_204,tsk_204,0.164473
tsk_205,tsk_205,0.164473
tsk_206,tsk_206,0.164473
tsk_207,tsk_207,0.139006
tsk_208,tsk_208,0.164473
tsk_209,tsk_209,0.0308091
tsk_210,tsk_210,0.0111648
tsk_211,tsk_211,0.0308091
tsk_212,tsk_212,0.0245497
tsk_213,tsk_213,0.0224432
tsk_214,tsk_214,0.0254338
tsk_215,tsk_215,0.0254338
tsk_216,tsk_216,0.0254338
tsk_217,tsk_217,0.0245497
tsk_218,tsk_218,-0.118607
tsk_219,tsk_219,0.122595
tsk_220,tsk_220,0.0150398
tsk_221,tsk_221,-0.0484378
tsk_222,tsk_222,-0.118607
tsk_223,tsk_223,-0.118607
tsk_224,tsk_224,-0.342606
tsk_225,tsk_225,0.152727
tsk_226,tsk_226,-0.0520119
tsk_227,tsk_227,0.152727
tsk_228,tsk_228,-0.038732
tsk_229,tsk_229,-0.0286996
tsk_230,tsk_230,-0.0286996
tsk_231,tsk_231,-0.0392923
tsk_232,tsk_232,-0.0286996
tsk_233,tsk_233,-0.0275144
tsk_234,tsk_234,0.207392
tsk_235,tsk_235,-0.0327643
tsk_236,tsk_236,0.189522
tsk_237,tsk_237,0.234859
tsk_238,tsk_238,0.0427501
tsk_239,tsk_239,-0.0375631
tsk_240,tsk_240,0.646869
tsk_241,tsk_241,-0.104591
tsk_242,tsk_242,0.646869
tsk_243,tsk_243,-0.0219932
tsk_244,tsk_244,-0.449095
tsk_245,tsk_245,0.291578
tsk_246,tsk_246,0.291578
tsk_247,tsk_247,-0.202188
tsk_248,tsk_248,0.0458474
tsk_249,tsk_249,0.132168
tsk_250,tsk_250,0.132168
tsk_251,tsk_251,-0.0774463
tsk_252,tsk_252,0.112531
tsk_253,tsk_253,-0.0909464
tsk_254,tsk_254,0.147079
tsk_255,tsk_255,0.0796414
tsk_256,tsk_256,-0.775063
tsk_257,tsk_257,0.0755958
tsk_258,tsk_258,0.131601
tsk_259,tsk_259,-0.775063
tsk_260,tsk_260,-0.438226
tsk_261,tsk_261,-0.775063
tsk_262,tsk_262,0.0533372
tsk_263,tsk_263,0.384895
tsk_264,tsk_264,0.0664646
tsk_265,tsk_265,0.230385
tsk_266,tsk_266,0.0533372
tsk_267,tsk_267,-0.775063
tsk_268,tsk_268,0.384895
tsk_269,tsk_269,-0.775063
tsk_270,tsk_270,-0.0106443
tsk_271,tsk_271,-0.10406
tsk_272,tsk_272,0.00898961
tsk_273,tsk_273,0.135968
tsk_274,tsk_274,0.0343879
tsk_275,tsk_275,0.103856
tsk_276,tsk_276,0.071716
tsk_277,tsk_277,-0.0713128
tsk_278,tsk_278,0.243039
tsk_279,tsk_279,0.384895
tsk_280,tsk_280,-0.0415042
tsk_281,tsk_281,0.0344409
tsk_282,tsk_282,0.0930183
tsk_283,tsk_283,0.384895
tsk_284,tsk_284,-0.170662
tsk_285,tsk_285,-0.170662
tsk_286,tsk_286,-0.139203
tsk_287,tsk_287,0.0438145
tsk_288,tsk_288,-0.159434
tsk_289,tsk_289,0.065385
tsk_290,tsk_290,-0.159434
tsk_291,tsk_291,-0.159434
tsk_292,tsk_292,-0.48245
tsk_293,tsk_293,-0.16792
tsk_294,tsk_294,0.0930183
tsk_295,tsk_295,-0.143532
tsk_296,tsk_296,-0.143532
tsk_297,tsk_297,-0.143532
tsk_298,tsk_298,0.0124086
tsk_299,tsk_299,0.0124086
tsk_0,tsk_0,0.0124086
tsk_1,tsk_1,0.0124086
tsk_2,tsk_2,0.0124086
tsk_3,tsk_3,-0.0479367
tsk_4,tsk_4,0.0124086
tsk_5,tsk_5,0.0834888
tsk_6,tsk_6,0.116073
tsk_7,tsk_7,-0.0747516
tsk_8,tsk_8,0.213556
tsk_9,tsk_9,0.0965967
tsk_10,tsk_10,0.213556
tsk_11,tsk_11,0.213556
tsk_12,tsk_12,0.218103
tsk_13,tsk_13,0.0632816
tsk_14,tsk_14,-0.0660214
tsk_15,tsk_15,-0.16018
tsk_16,tsk_16,0.162321
tsk_17,tsk_17,0.319849
tsk_18,tsk_18,-0.0245308
tsk_19,tsk_19,0.162321
tsk_20,tsk_20,0.022894
tsk_21,tsk_21,-0.197483
tsk_22,tsk_22,0.281988
tsk_23,tsk_23,-0.416839
tsk_24,tsk_24,-0.309994
tsk_25,tsk_25,0.646869
tsk_26,tsk_26,-0.15717
tsk_27,tsk_27,0.0166913
tsk_28,tsk_28,-0.0896599
tsk_29,tsk_29,-0.125027
tsk_30,tsk_30,-0.135307
tsk_31,tsk_31,-0.102053
tsk_32,tsk_32,-0.16547
tsk_33,tsk_33,-0.16547
tsk_34,tsk_34,-0.16547
tsk_35,tsk_35,-0.102053
tsk_36,tsk_36,0.275845
tsk_37,tsk_37,-0.0766247
tsk_38,tsk_38,-0.16547
tsk_39,tsk_39,-0.0766247
tsk_40,tsk_40,0.0379545
tsk_41,tsk_41,0.128293
tsk_42,tsk_42,-0.0766247
tsk_43,tsk_43,0.0657773
tsk_44,tsk_44,-0.0320066
tsk_45,tsk_45,-0.0320066
tsk_46,tsk_46,-0.0301663
tsk_47,tsk_47,-0.061276
tsk_48,tsk_48,0.109773
tsk_49,tsk_49,-0.0690614
tsk_50,tsk_50,-0.0721792
tsk_51,tsk_51,0.10551
tsk_52,tsk_52,0.256316
tsk_53,tsk_53,-0.0119819
tsk_54,tsk_54,-0.0112638
tsk_55,tsk_55,0.0875931
tsk_56,tsk_56,0.00388694
tsk_57,tsk_57,-0.129962
tsk_58,tsk_58,-0.0112638
tsk_59,tsk_59,0.00357886
tsk_60,tsk_60,-0.0112638
tsk_61,tsk_61,0.441144
tsk_62,tsk_62,-0.0229771
tsk_63,tsk_63,0.236985
tsk_64,tsk_64,0.41594
tsk_65,tsk_65,0.00357886
tsk_66,tsk_66,-0.0115973
tsk_67,tsk_67,-0.154458
tsk_68,tsk_68,-0.0802932
tsk_69,tsk_69,0.0335843
tsk_70,tsk_70,-0.0414612
tsk_71,tsk_71,0.441144
tsk_72,tsk_72,0.0585372
tsk_73,tsk_73,0.161252
tsk_74,tsk_74,-0.122777
tsk_75,tsk_75,-0.122777
tsk_76,tsk_76,-0.122777
tsk_77,tsk_77,-0.0774445
tsk_78,tsk_78,-0.0774445
tsk_79,tsk_79,-0.0269666
tsk_80,tsk_80,-0.0582125
tsk_81,tsk_81,-0.0307398
tsk_82,tsk_82,-0.0582125
tsk_83,tsk_83,0.062786
tsk_84,tsk_84,-0.00507052
tsk_85,tsk_85,-0.0135276
tsk_86,tsk_86,-0.0290483
tsk_87,tsk_87,-0.292958
tsk_88,tsk_88,0.112562
tsk_89,tsk_89,0.27834
tsk_90,tsk_90,0.242054
tsk_91,tsk_91,-0.798859
tsk_92,tsk_92,0.242054
tsk_93,tsk_93,-0.075613
tsk_94,tsk_94,0.0548517
tsk_95,tsk_95,0.103715
tsk_96,tsk_96,-0.0387464
tsk_97,tsk_97,-0.798859
tsk_98,tsk_98,-0.0805225
tsk_99,tsk_99,0.251092
tsk_200,tsk_200,-0.0783562
tsk_201,tsk_201,-0.0783562
tsk_202,tsk_202,-0.0768633
tsk_203,tsk_203,-0.132439
tsk_204,tsk_204,0.0155204
tsk_205,tsk_205,0.982796
tsk_206,tsk_206,-0.109529
tsk_207,tsk_207,0.982796
tsk_208,tsk_208,-0.109529
tsk_209,tsk_209,0.138161
tsk_210,tsk_210,0.318152
tsk_211,tsk_211,-0.189496
tsk_212,tsk_212,-0.0804114
tsk_213,tsk_213,0.181626
tsk_214,tsk_214,0.181626
tsk_215,tsk_215,0.210081
tsk_216,tsk_216,0.210081
tsk_217,tsk_217,0.679889
tsk_218,tsk_218,0.261497
tsk_219,tsk_219,-0.191922
tsk_220,tsk_220,-0.191922
tsk_221,tsk_221,-0.131694
tsk_222,tsk_222,0.00357886
tsk_223,tsk_223,0.118483
tsk_224,tsk_224,0.277641
tsk_225,tsk_225,-0.054892
tsk_226,tsk_226,0.00357886
tsk_227,tsk_227,-0.0218908
tsk_228,tsk_228,-0.194314
tsk_229,tsk_229,-0.17411
tsk_230,tsk_230,0.189986
tsk_231,tsk_231,-0.144576
tsk_232,tsk_232,-0.0746562
tsk_233,tsk_233,0.155933
tsk_234,tsk_234,-0.0746562
tsk_235,tsk_235,-0.0746562
tsk_236,tsk_236,0.102823
tsk_237,tsk_237,-0.194314
tsk_238,tsk_238,0.102823
tsk_239,tsk_239,0.0833738
tsk_240,tsk_240,0.115974
tsk_241,tsk_241,0.102905
tsk_242,tsk_242,0.0833738
tsk_243,tsk_243,-0.152351
tsk_244,tsk_244,-0.0342316
tsk_245,tsk_245,-0.453798
tsk_246,tsk_246,0.0462284
tsk_247,tsk_247,0.0174813
tsk_248,tsk_248,0.00238057
tsk_249,tsk_249,-0.107947
tsk_250,tsk_250,0.0813415
tsk_251,tsk_251,-0.107947
tsk_252,tsk_252,-0.0550974
tsk_253,tsk_253,0.00238057
tsk_254,tsk_254,0.00238057
tsk_255,tsk_255,-0.00436649
tsk_256,tsk_256,0.00238057
tsk_257,tsk_257,0.106495
tsk_258,tsk_258,-0.0674533
tsk_259,tsk_259,0.0529114
tsk_260,tsk_260,-0.0422626
tsk_261,tsk_261,-0.0706667
tsk_262,tsk_262,-0.0706667
tsk_263,tsk_263,-0.0706667
tsk_264,tsk_264,-0.0706667
tsk_265,tsk_265,-0.0706667
tsk_266,tsk_266,-0.0706667
tsk_267,tsk_267,-0.0359146
tsk_268,tsk_268,-0.0779606
tsk_269,tsk_269,0.223967
tsk_270,tsk_270,-0.0779606
tsk_271,tsk_271,-0.0779606
tsk_272,tsk_272,-0.00405982
tsk_273,tsk_273,-0.187343
tsk_274,tsk_274,-0.00175962
tsk_275,tsk_275,-0.00175962
tsk_276,tsk_276,1.24242
tsk_277,tsk_277,-0.0749681
tsk_278,tsk_278,-0.0701554
tsk_279,tsk_279,-0.187343
tsk_280,tsk_280,-0.187343
tsk_281,tsk_281,-0.114298
tsk_282,tsk_282,0.0529114
tsk_283,tsk_283,-0.0886435
tsk_284,tsk_284,-0.114298
tsk_285,tsk_285,-0.026254
tsk_286,tsk_286,0.317937
tsk_287,tsk_287,-0.0964801
tsk_288,tsk_288,0.235931
tsk_289,tsk_289,-0.205145
tsk_290,tsk_290,-0.101233
tsk_291,tsk_291,1.24242
tsk_292,tsk_292,0.0177501
tsk_293,tsk_293,-0.145478
tsk_294,tsk_294,0.317937
tsk_295,tsk_295,0.582296
tsk_296,tsk_296,-0.00877314
tsk_297,tsk_297,0.376736
tsk_298,tsk_298,0.206357
tsk_299,tsk_299,-0.0833001
tsk_0,tsk_0,0.11347
tsk_1,tsk_1,-0.0833001
tsk_2,tsk_2,0.128744
tsk_3,tsk_3,-0.0833001
tsk_4,tsk_4,0.128744
tsk_5,tsk_5,-0.0801672
tsk_6,tsk_6,-0.0833001
tsk_7,tsk_7,-0.0691097
tsk_8,tsk_8,-0.138184
tsk_9,tsk_9,-0.153517
tsk_10,tsk_10,-0.0126584
tsk_11,tsk_11,-0.0284201
tsk_12,tsk_12,0.126187
tsk_13,tsk_13,-0.00663485
tsk_14,tsk_14,-0.0468884
tsk_15,tsk_15,-0.0559575
tsk_16,tsk_16,0.12637
tsk_17,tsk_17,0.0921546
tsk_18,tsk_18,-0.0339493
tsk_19,tsk_19,-0.014098
tsk_20,tsk_20,-0.0269416
tsk_21,tsk_21,-0.0274977
tsk_22,tsk_22,-0.0422057
tsk_23,tsk_23,-0.0422057
tsk_24,tsk_24,0.0290582
tsk_25,tsk_25,0.0290582
tsk_26,tsk_26,0.79101
tsk_27,tsk_27,-0.0260785
tsk_28,tsk_28,-0.0359588
tsk_29,tsk_29,-0.0301476
tsk_30,tsk_30,-0.0521031
tsk_31,tsk_31,-0.0521031
tsk_32,tsk_32,0.12637
tsk_33,tsk_33,-0.0996203
tsk_34,tsk_34,-0.0381325
tsk_35,tsk_35,0.00769866
tsk_36,tsk_36,-0.0973322
tsk_37,tsk_37,-0.0627938
tsk_38,tsk_38,-0.0627938
tsk_39,tsk_39,-0.0630338
tsk_40,tsk_40,0.00754869
tsk_41,tsk_41,-0.00339831
tsk_42,tsk_42,0.00843467
tsk_43,tsk_43,-0.147594
tsk_44,tsk_44,-0.0329922
tsk_45,tsk_45,0.00995753
tsk_46,tsk_46,-0.026429
tsk_47,tsk_47,0.0623922
tsk_48,tsk_48,0.0382998
tsk_49,tsk_49,0.047232
tsk_50,tsk_50,-0.00414567
tsk_51,tsk_51,0.0306076
tsk_52,tsk_52,0.00289181
tsk_53,tsk_53,-0.0246464
tsk_54,tsk_54,-0.0651782
tsk_55,tsk_55,-0.0555079
tsk_56,tsk_56,0.039151
tsk_57,tsk_57,-0.0285212
tsk_58,tsk_58,-0.150697
tsk_59,tsk_59,-0.059621
tsk_60,tsk_60,-0.0447423
tsk_61,tsk_61,-0.0237086
tsk_62,tsk_62,-0.150697
tsk_63,tsk_63,-0.239627
tsk_64,tsk_64,0.0390568
tsk_65,tsk_65,0.0703511
tsk_66,tsk_66,-0.105214
tsk_67,tsk_67,0.0672325
tsk_68,tsk_68,0.0672325
tsk_69,tsk_69,0.0672325
tsk_70,tsk_70,-0.112433
tsk_71,tsk_71,-0.150697
tsk_72,tsk_72,-0.0432959
tsk_73,tsk_73,0.00877856
tsk_74,tsk_74,-0.0349157
tsk_75,tsk_75,-0.0559605
tsk_76,tsk_76,-0.161143
tsk_77,tsk_77,-0.272278
tsk_78,tsk_78,0.0432827
tsk_79,tsk_79,-0.154412
tsk_80,tsk_80,0.279783
tsk_81,tsk_81,-0.0274001
tsk_82,tsk_82,0.14244
tsk_83,tsk_83,0.125713
tsk_84,tsk_84,0.137916
tsk_85,tsk_85,-0.354657
tsk_86,tsk_86,0.137916
tsk_87,tsk_87,0.137916
tsk_88,tsk_88,0.205488
tsk_89,tsk_89,0.137916
tsk_90,tsk_90,0.137916
tsk_91,tsk_91,0.151856
tsk_92,tsk_92,0.279783
tsk_93,tsk_93,-0.0404806
tsk_94,tsk_94,-0.0404806
tsk_95,tsk_95,-0.0109562
tsk_96,tsk_96,-0.159348
tsk_97,tsk_97,-0.122937
tsk_98,tsk_98,-0.145733
tsk_99,tsk_99,-0.100989
tsk_200,tsk_200,-0.156434
tsk_201,tsk_201,-0.100989
tsk_202,tsk_202,-0.0655423
tsk_203,tsk_203,0.202867
tsk_204,tsk_204,-0.0655423
tsk_205,tsk_205,-0.175493
tsk_206,tsk_206,0.018853
tsk_207,tsk_207,0.23236
tsk_208,tsk_208,-0.177486
tsk_209,tsk_209,0.204448
tsk_210,tsk_210,-0.0701099
tsk_211,tsk_211,0.127599
tsk_212,tsk_212,0.244751
tsk_213,tsk_213,-0.0525995
tsk_214,tsk_214,0.0314428
tsk_215,tsk_215,0.0239099
tsk_216,tsk_216,-0.0479139
tsk_217,tsk_217,-0.0479139
tsk_218,tsk_218,-0.0479139
tsk_219,tsk_219,-0.0479139
tsk_220,tsk_220,-0.0829014
tsk_221,tsk_221,-0.322596
tsk_222,tsk_222,0.00414942
tsk_223,tsk_223,-0.00103429
tsk_224,tsk_224,-0.00307684
tsk_225,tsk_225,0.0314428
tsk_226,tsk_226,-0.0181565
tsk_227,tsk_227,-0.0685149
tsk_228,tsk_228,-0.0132824
tsk_229,tsk_229,-0.0132824
tsk_230,tsk_230,-0.0132824
tsk_231,tsk_231,-0.0168525
tsk_232,tsk_232,-0.0354112
tsk_233,tsk_233,-0.125035
tsk_234,tsk_234,-0.103633
tsk_235,tsk_235,-0.00603594
tsk_236,tsk_236,-0.00374067
tsk_237,tsk_237,-0.339819
tsk_238,tsk_238,-0.0144893
tsk_239,tsk_239,-0.232024
tsk_240,tsk_240,-0.245514
tsk_241,tsk_241,-0.0869258
tsk_242,tsk_242,-0.0115723
tsk_243,tsk_243,-0.322596
tsk_244,tsk_244,-0.382614
tsk_245,tsk_245,-0.127914
tsk_246,tsk_246,-0.0601524
tsk_247,tsk_247,-0.371644
tsk_248,tsk_248,0.0821472
tsk_249,tsk_249,-0.0522865
tsk_250,tsk_250,-0.0522865
tsk_251,tsk_251,0.0923331
tsk_252,tsk_252,-0.0522865
tsk_253,tsk_253,-0.037968
tsk_254,tsk_254,-0.0484753
tsk_255,tsk_255,0.279567
tsk_256,tsk_256,-0.139416
tsk_257,tsk_257,-0.123871
tsk_258,tsk_258,-0.123871
tsk_259,tsk_259,-0.054455
tsk_260,tsk_260,0.311853
tsk_261,tsk_261,-0.109104
tsk_262,tsk_262,0.0997109
tsk_263,tsk_263,0.353519
tsk_264,tsk_264,0.33647
tsk_265,tsk_265,0.0987916
tsk_266,tsk_266,-0.0340272
tsk_267,tsk_267,0.00235557
tsk_268,tsk_268,0.109747
tsk_269,tsk_269,0.0395226
tsk_270,tsk_270,0.313803
tsk_271,tsk_271,-0.0667031
tsk_272,tsk_272,0.37386
tsk_273,tsk_273,-0.0667031
tsk_274,tsk_274,0.0213819
tsk_275,tsk_275,-0.58427
tsk_276,tsk_276,0.166655
tsk_277,tsk_277,-0.0918812
tsk_278,tsk_278,0.149355
tsk_279,tsk_279,0.174765
tsk_280,tsk_280,-0.0721193
tsk_281,tsk_281,-0.0806724
tsk_282,tsk_282,-0.0874554
tsk_283,tsk_283,-0.0874554
tsk_284,tsk_284,0.123585
tsk_285,tsk_285,0.378345
tsk_286,tsk_286,0.473206
tsk_287,tsk_287,0.029569
tsk_288,tsk_288,0.114524
tsk_289,tsk_289,0.190525
tsk_290,tsk_290,0.0243231
tsk_291,tsk_291,0.153595
tsk_292,tsk_292,0.212344
tsk_293,tsk_293,0.102916
tsk_294,tsk_294,-0.187929
tsk_295,tsk_295,-0.526831
tsk_296,tsk_296,0.0182972
tsk_297,tsk_297,-0.0299976
tsk_298,tsk_298,-0.0913872
tsk_299,tsk_299,0.148065
tsk_0,tsk_0,-0.287464
tsk_1,tsk_1,-0.0895014
tsk_2,tsk_2,-0.619474
tsk_3,tsk_3,-0.0645364
tsk_4,tsk_4,1.34662
tsk_5,tsk_5,-0.472278
tsk_6,tsk_6,-0.0348375
tsk_7,tsk_7,0.387415
tsk_8,tsk_8,-0.0348375
tsk_9,tsk_9,0.386783
tsk_10,tsk_10,0.386783
tsk_11,tsk_11,0.386783
tsk_12,tsk_12,0.386783
tsk_13,tsk_13,0.386783
tsk_14,tsk_14,0.386783
tsk_15,tsk_15,0.13729
tsk_16,tsk_16,-0.619474
tsk_17,tsk_17,0.116642
tsk_18,tsk_18,0.116642
tsk_19,tsk_19,-0.403263
tsk_20,tsk_20,-0.0762793
tsk_21,tsk_21,0.0709255
tsk_22,tsk_22,0.246567
tsk_23,tsk_23,0.517843
tsk_24,tsk_24,0.0784649
tsk_25,tsk_25,0.383784
tsk_26,tsk_26,-0.0577402
tsk_27,tsk_27,0.348287
tsk_28,tsk_28,-0.432192
tsk_29,tsk_29,0.0262668
tsk_30,tsk_30,0.116259
tsk_31,tsk_31,0.318915
tsk_32,tsk_32,-0.0362786
tsk_33,tsk_33,-0.0362786
tsk_34,tsk_34,-0.0362786
tsk_35,tsk_35,-0.0362786
tsk_36,tsk_36,0.250978
tsk_37,tsk_37,-0.0362786
tsk_38,tsk_38,-0.0992715
tsk_39,tsk_39,-0.102674
tsk_40,tsk_40,0.0394584
tsk_41,tsk_41,-0.0764105
tsk_42,tsk_42,-0.714967
tsk_43,tsk_43,-0.246548
tsk_44,tsk_44,-0.121972
tsk_45,tsk_45,-0.250653
tsk_46,tsk_46,-0.144034
tsk_47,tsk_47,-0.144034
tsk_48,tsk_48,-0.144034
tsk_49,tsk_49,0.255775
tsk_50,tsk_50,0.00699791
tsk_51,tsk_51,0.0604813
tsk_52,tsk_52,0.128408
tsk_53,tsk_53,-0.499244
tsk_54,tsk_54,-0.377458
tsk_55,tsk_55,0.14157
tsk_56,tsk_56,0.221226
tsk_57,tsk_57,0.0122009
tsk_58,tsk_58,0.182517
tsk_59,tsk_59,-0.378916
tsk_60,tsk_60,-0.378916
tsk_61,tsk_61,-0.0166486
tsk_62,tsk_62,0.00395681
tsk_63,tsk_63,-0.356477
tsk_64,tsk_64,0.00395681
tsk_65,tsk_65,-0.26828
tsk_66,tsk_66,-0.637364
tsk_67,tsk_67,0.217268
tsk_68,tsk_68,0.371271
tsk_69,tsk_69,-0.0364253
tsk_70,tsk_70,-0.208379
tsk_71,tsk_71,0.0915888
tsk_72,tsk_72,0.0499159
tsk_73,tsk_73,0.195092
tsk_74,tsk_74,0.086247
tsk_75,tsk_75,0.322497
tsk_76,tsk_76,0.042301
tsk_77,tsk_77,0.086247
tsk_78,tsk_78,0.086247
tsk_79,tsk_79,0.689483
tsk_80,tsk_80,0.322497
tsk_81,tsk_81,0.322497
tsk_82,tsk_82,0.042301
tsk_83,tsk_83,-0.072337
tsk_84,tsk_84,-0.176153
tsk_85,tsk_85,-0.176153
tsk_86,tsk_86,-0.151405
tsk_87,tsk_87,-0.201486
tsk_88,tsk_88,0.15441
tsk_89,tsk_89,-0.0388737
tsk_90,tsk_90,0.189002
tsk_91,tsk_91,0.189002
tsk_92,tsk_92,-0.072337
tsk_93,tsk_93,-0.170239
tsk_94,tsk_94,-0.144359
tsk_95,tsk_95,-0.149426
tsk_96,tsk_96,0.175449
tsk_97,tsk_97,0.0892713
tsk_98,tsk_98,0.175449
tsk_99,tsk_99,0.175449
tsk_200,tsk_200,-0.144359
tsk_201,tsk_201,0.160228
tsk_202,tsk_202,-0.161386
tsk_203,tsk_203,-0.100576
tsk_204,tsk_204,0.459035
tsk_205,tsk_205,-0.121632
tsk_206,tsk_206,-0.160828
tsk_207,tsk_207,0.322362
tsk_208,tsk_208,0.322362
tsk_209,tsk_209,-0.0433796
tsk_210,tsk_210,-0.106014
tsk_211,tsk_211,-0.00673283
tsk_212,tsk_212,0.029062
tsk_213,tsk_213,0.0541091
tsk_214,tsk_214,-0.0384998
tsk_215,tsk_215,0.0694462
tsk_216,tsk_216,0.177682
tsk_217,tsk_217,0.0656901
tsk_218,tsk_218,0.146825
tsk_219,tsk_219,0.0429601
tsk_220,tsk_220,-0.011613
tsk_221,tsk_221,-0.011613
tsk_222,tsk_222,-0.211986
tsk_223,tsk_223,-0.211986
tsk_224,tsk_224,0.0471908
tsk_225,tsk_225,0.0898166
tsk_226,tsk_226,0.231585
tsk_227,tsk_227,0.0471908
tsk_228,tsk_228,-0.0350378
tsk_229,tsk_229,-0.0350378
tsk_230,tsk_230,-0.0492212
tsk_231,tsk_231,0.0898166
tsk_232,tsk_232,0.324594
tsk_233,tsk_233,-0.116018
tsk_234,tsk_234,-0.116018
tsk_235,tsk_235,0.161384
tsk_236,tsk_236,-0.152425
tsk_237,tsk_237,0.0898166
tsk_238,tsk_238,0.161384
tsk_239,tsk_239,-0.20121
tsk_240,tsk_240,0.149345
tsk_241,tsk_241,0.152478
tsk_242,tsk_242,0.0424689
tsk_243,tsk_243,-0.0460763
tsk_244,tsk_244,-0.0477541
tsk_245,tsk_245,0.177578
tsk_246,tsk_246,-0.21091
tsk_247,tsk_247,-0.0769681
tsk_248,tsk_248,-0.130751
tsk_249,tsk_249,-0.309378
tsk_250,tsk_250,0.129775
tsk_251,tsk_251,-0.0741808
tsk_252,tsk_252,0.048626
tsk_253,tsk_253,0.0078233
tsk_254,tsk_254,0.25373
tsk_255,tsk_255,0.264236
tsk_256,tsk_256,0.199019
tsk_257,tsk_257,-0.438315
tsk_258,tsk_258,-0.438315
tsk_259,tsk_259,0.995593
tsk_260,tsk_260,0.315578
tsk_261,tsk_261,0.995593
tsk_262,tsk_262,-0.130677
tsk_263,tsk_263,0.315578
tsk_264,tsk_264,0.251604
tsk_265,tsk_265,-0.431412
tsk_266,tsk_266,0.0186405
tsk_267,tsk_267,0.995593
tsk_268,tsk_268,0.146431
tsk_269,tsk_269,-0.0551373
tsk_270,tsk_270,0.143629
tsk_271,tsk_271,0.688736
tsk_272,tsk_272,0.0383821
tsk_273,tsk_273,-0.195989
tsk_274,tsk_274,-0.0551373
tsk_275,tsk_275,0.0314221
tsk_276,tsk_276,-0.356934
tsk_277,tsk_277,-0.0551373
tsk_278,tsk_278,-0.0159212
tsk_279,tsk_279,-0.294507
tsk_280,tsk_280,-0.212411
tsk_281,tsk_281,0.731117
tsk_282,tsk_282,0.0381021
tsk_283,tsk_283,0.731117
tsk_284,tsk_284,-0.0778013
tsk_285,tsk_285,-0.0778013
tsk_286,tsk_286,-0.0778013
tsk_287,tsk_287,-0.0778013
tsk_288,tsk_288,0.00716247
tsk_289,tsk_289,-0.0778013
tsk_290,tsk_290,-0.108572
tsk_291,tsk_291,-0.108572
tsk_292,tsk_292,0.121642
tsk_293,tsk_293,-0.0778013
tsk_294,tsk_294,0.0796436
tsk_295,tsk_295,-0.0948858
tsk_296,tsk_296,0.0796436
tsk_297,tsk_297,0.0796436
tsk_298,tsk_298,0.0796436
tsk_299,tsk_299,-0.000763552
tsk_0,tsk_0,0.0904948
tsk_1,tsk_1,-0.000763552
tsk_2,tsk_2,-0.000763552
tsk_3,tsk_3,0.132199
tsk_4,tsk_4,0.132199
tsk_5,tsk_5,-0.0948858
tsk_6,tsk_6,0.0209277
tsk_7,tsk_7,0.0807287
tsk_8,tsk_8,0.0157287
tsk_9,tsk_9,0.0157287
tsk_10,tsk_10,0.0796973
tsk_11,tsk_11,-0.0447416
tsk_12,tsk_12,0.731117
tsk_13,tsk_13,-0.430079
tsk_14,tsk_14,0.0965601
tsk_15,tsk_15,-0.0089574
tsk_16,tsk_16,-0.11466
tsk_17,tsk_17,-0.11466
tsk_18,tsk_18,-0.11466
tsk_19,tsk_19,0.0408614
tsk_20,tsk_20,0.312651
tsk_21,tsk_21,0.186304
tsk_22,tsk_22,0.139603
tsk_23,tsk_23,-0.05859
tsk_24,tsk_24,0.0598985
tsk_25,tsk_25,0.154885
tsk_26,tsk_26,0.0350643
tsk_27,tsk_27,0.312651
tsk_28,tsk_28,0.900937
tsk_29,tsk_29,0.125118
